record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight,genus,species,taxa,plot_type
33634,3,13,2002,20,AH,NA,NA,NA,Ammospermophilus,harrisi,Rodent,Short-term Krat Exclosure
34270,6,15,2002,20,AH,NA,NA,NA,Ammospermophilus,harrisi,Rodent,Short-term Krat Exclosure
35278,12,7,2002,20,AH,NA,NA,NA,Ammospermophilus,harrisi,Rodent,Short-term Krat Exclosure
35458,12,29,2002,20,AH,NA,NA,NA,Ammospermophilus,harrisi,Rodent,Short-term Krat Exclosure
3706,1,11,1981,20,AB,NA,NA,NA,Amphispiza,bilineata,Bird,Short-term Krat Exclosure
5220,1,24,1982,20,AB,NA,NA,NA,Amphispiza,bilineata,Bird,Short-term Krat Exclosure
5741,4,28,1982,20,AB,NA,NA,NA,Amphispiza,bilineata,Bird,Short-term Krat Exclosure
7137,1,12,1983,20,AB,NA,NA,NA,Amphispiza,bilineata,Bird,Short-term Krat Exclosure
7138,1,12,1983,20,AB,NA,NA,NA,Amphispiza,bilineata,Bird,Short-term Krat Exclosure
7143,1,12,1983,20,AB,NA,NA,NA,Amphispiza,bilineata,Bird,Short-term Krat Exclosure
7150,1,12,1983,20,AB,NA,NA,NA,Amphispiza,bilineata,Bird,Short-term Krat Exclosure
7171,1,12,1983,20,AB,NA,NA,NA,Amphispiza,bilineata,Bird,Short-term Krat Exclosure
7176,1,12,1983,20,AB,NA,NA,NA,Amphispiza,bilineata,Bird,Short-term Krat Exclosure
7180,1,12,1983,20,AB,NA,NA,NA,Amphispiza,bilineata,Bird,Short-term Krat Exclosure
7188,1,12,1983,20,AB,NA,NA,NA,Amphispiza,bilineata,Bird,Short-term Krat Exclosure
7379,2,27,1983,20,AB,NA,NA,NA,Amphispiza,bilineata,Bird,Short-term Krat Exclosure
7397,2,27,1983,20,AB,NA,NA,NA,Amphispiza,bilineata,Bird,Short-term Krat Exclosure
8289,9,10,1983,20,AB,NA,NA,NA,Amphispiza,bilineata,Bird,Short-term Krat Exclosure
8697,12,8,1983,20,AB,NA,NA,NA,Amphispiza,bilineata,Bird,Short-term Krat Exclosure
9015,4,9,1984,20,AB,NA,NA,NA,Amphispiza,bilineata,Bird,Short-term Krat Exclosure
12345,3,1,1987,20,AB,NA,NA,NA,Amphispiza,bilineata,Bird,Short-term Krat Exclosure
12374,3,1,1987,20,AB,NA,NA,NA,Amphispiza,bilineata,Bird,Short-term Krat Exclosure
12510,4,4,1987,20,AB,NA,NA,NA,Amphispiza,bilineata,Bird,Short-term Krat Exclosure
15030,11,5,1988,20,AB,NA,NA,NA,Amphispiza,bilineata,Bird,Short-term Krat Exclosure
15488,2,4,1989,20,AB,NA,NA,NA,Amphispiza,bilineata,Bird,Short-term Krat Exclosure
16993,1,29,1990,20,AB,NA,NA,NA,Amphispiza,bilineata,Bird,Short-term Krat Exclosure
17006,1,29,1990,20,AB,NA,NA,NA,Amphispiza,bilineata,Bird,Short-term Krat Exclosure
17018,1,29,1990,20,AB,NA,NA,NA,Amphispiza,bilineata,Bird,Short-term Krat Exclosure
19399,12,7,1991,20,AB,NA,NA,NA,Amphispiza,bilineata,Bird,Short-term Krat Exclosure
19410,12,7,1991,20,AB,NA,NA,NA,Amphispiza,bilineata,Bird,Short-term Krat Exclosure
19430,12,7,1991,20,AB,NA,NA,NA,Amphispiza,bilineata,Bird,Short-term Krat Exclosure
19877,4,4,1992,20,AB,NA,NA,NA,Amphispiza,bilineata,Bird,Short-term Krat Exclosure
21103,9,16,1993,20,AB,NA,NA,NA,Amphispiza,bilineata,Bird,Short-term Krat Exclosure
21273,12,14,1993,20,AB,NA,NA,NA,Amphispiza,bilineata,Bird,Short-term Krat Exclosure
21292,12,14,1993,20,AB,NA,NA,NA,Amphispiza,bilineata,Bird,Short-term Krat Exclosure
21358,2,2,1994,20,AB,NA,NA,NA,Amphispiza,bilineata,Bird,Short-term Krat Exclosure
22041,2,4,1995,20,AB,NA,NA,NA,Amphispiza,bilineata,Bird,Short-term Krat Exclosure
22064,2,4,1995,20,AB,NA,NA,NA,Amphispiza,bilineata,Bird,Short-term Krat Exclosure
28842,11,21,1998,20,AB,NA,NA,NA,Amphispiza,bilineata,Bird,Short-term Krat Exclosure
28959,12,22,1998,20,AB,NA,NA,NA,Amphispiza,bilineata,Bird,Short-term Krat Exclosure
33077,11,17,2001,20,AB,NA,NA,NA,Amphispiza,bilineata,Bird,Short-term Krat Exclosure
14681,7,14,1988,20,CB,NA,NA,NA,Campylorhynchus,brunneicapillus,Bird,Short-term Krat Exclosure
20331,9,26,1992,20,CB,NA,NA,NA,Campylorhynchus,brunneicapillus,Bird,Short-term Krat Exclosure
20360,9,26,1992,20,CB,NA,NA,NA,Campylorhynchus,brunneicapillus,Bird,Short-term Krat Exclosure
3336,10,11,1980,20,CQ,NA,NA,NA,Callipepla,squamata,Bird,Short-term Krat Exclosure
4743,7,31,1981,20,CQ,NA,NA,NA,Callipepla,squamata,Bird,Short-term Krat Exclosure
6360,8,15,1982,20,CQ,NA,NA,NA,Callipepla,squamata,Bird,Short-term Krat Exclosure
6409,8,15,1982,20,CQ,NA,NA,NA,Callipepla,squamata,Bird,Short-term Krat Exclosure
15165,12,13,1988,20,RF,F,17,13,Reithrodontomys,fulvescens,Rodent,Short-term Krat Exclosure
15319,1,10,1989,20,RF,F,17,16,Reithrodontomys,fulvescens,Rodent,Short-term Krat Exclosure
15334,1,10,1989,20,RF,F,17,10,Reithrodontomys,fulvescens,Rodent,Short-term Krat Exclosure
15492,2,4,1989,20,RF,F,18,16,Reithrodontomys,fulvescens,Rodent,Short-term Krat Exclosure
15516,2,4,1989,20,RF,F,18,10,Reithrodontomys,fulvescens,Rodent,Short-term Krat Exclosure
15732,3,13,1989,20,RF,F,17,14,Reithrodontomys,fulvescens,Rodent,Short-term Krat Exclosure
15921,4,2,1989,20,RF,F,17,13,Reithrodontomys,fulvescens,Rodent,Short-term Krat Exclosure
15929,4,2,1989,20,RF,F,17,11,Reithrodontomys,fulvescens,Rodent,Short-term Krat Exclosure
15991,5,9,1989,20,RF,F,18,13,Reithrodontomys,fulvescens,Rodent,Short-term Krat Exclosure
16233,7,3,1989,20,RF,F,NA,11,Reithrodontomys,fulvescens,Rodent,Short-term Krat Exclosure
8691,12,8,1983,20,PC,NA,NA,NA,Pipilo,chlorurus,Bird,Short-term Krat Exclosure
17122,2,24,1990,20,PC,NA,NA,NA,Pipilo,chlorurus,Bird,Short-term Krat Exclosure
19302,11,14,1991,20,PC,NA,NA,NA,Pipilo,chlorurus,Bird,Short-term Krat Exclosure
20458,10,18,1992,20,PC,NA,NA,NA,Pipilo,chlorurus,Bird,Short-term Krat Exclosure
9643,10,20,1984,20,PU,NA,NA,NA,Pipilo,fuscus,Bird,Short-term Krat Exclosure
9650,10,20,1984,20,PU,NA,NA,NA,Pipilo,fuscus,Bird,Short-term Krat Exclosure
21355,2,2,1994,20,PU,NA,NA,NA,Pipilo,fuscus,Bird,Short-term Krat Exclosure
19109,10,10,1991,20,BA,F,13,6,Baiomys,taylori,Rodent,Short-term Krat Exclosure
19125,10,10,1991,20,SO,F,30,80,Sigmodon,ochrognathus,Rodent,Short-term Krat Exclosure
19280,11,14,1991,20,SO,M,24,38,Sigmodon,ochrognathus,Rodent,Short-term Krat Exclosure
19301,11,14,1991,20,SO,F,29,82,Sigmodon,ochrognathus,Rodent,Short-term Krat Exclosure
19418,12,7,1991,20,SO,F,28,80,Sigmodon,ochrognathus,Rodent,Short-term Krat Exclosure
19690,2,7,1992,20,SO,F,22,77,Sigmodon,ochrognathus,Rodent,Short-term Krat Exclosure
20173,7,30,1992,20,SO,F,25,41,Sigmodon,ochrognathus,Rodent,Short-term Krat Exclosure
20723,3,17,1993,20,ST,NA,NA,NA,Spermophilus,tereticaudus,Rodent,Short-term Krat Exclosure
21807,10,12,1994,20,SU,NA,NA,NA,Sceloporus,undulatus,Reptile,Short-term Krat Exclosure
22251,4,29,1995,20,SU,NA,NA,NA,Sceloporus,undulatus,Reptile,Short-term Krat Exclosure
24444,9,21,1996,20,PB,M,26,25,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
24586,10,12,1996,20,PB,M,27,31,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
26217,6,11,1997,20,PB,M,28,30,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
26456,7,9,1997,20,PB,M,27,40,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
27228,11,22,1997,20,PB,F,26,24,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
28512,9,19,1998,20,PB,M,25,20,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
28513,9,19,1998,20,PB,M,27,35,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
28709,10,24,1998,20,PB,M,27,32,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
30092,12,5,1999,20,PB,M,25,38,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
30202,1,8,2000,20,PB,M,25,24,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
30203,1,8,2000,20,PB,M,26,42,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
30333,2,5,2000,20,PB,M,25,26,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
30335,2,5,2000,20,PB,M,26,47,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
30337,2,5,2000,20,PB,M,25,23,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
30491,3,4,2000,20,PB,F,25,37,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
30493,3,4,2000,20,PB,M,27,45,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
30640,4,30,2000,20,PB,M,26,34,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
30777,6,3,2000,20,PB,F,25,37,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
30779,6,3,2000,20,PB,F,26,17,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
30963,7,1,2000,20,PB,M,26,39,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
30964,7,1,2000,20,PB,F,26,39,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
31154,7,22,2000,20,PB,M,26,39,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
31156,7,22,2000,20,PB,F,26,35,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
31258,8,25,2000,20,PB,F,26,35,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
31259,8,25,2000,20,PB,F,26,22,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
31422,9,30,2000,20,PB,M,23,16,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
31424,9,30,2000,20,PB,F,25,26,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
31425,9,30,2000,20,PB,F,27,25,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
31553,11,25,2000,20,PB,F,23,27,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
31746,1,21,2001,20,PB,F,27,29,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
31816,3,3,2001,20,PB,F,26,30,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
31973,4,21,2001,20,PB,M,26,39,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
31974,4,21,2001,20,PB,F,25,37,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
31976,4,21,2001,20,PB,M,26,38,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
32076,5,26,2001,20,PB,F,27,35,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
32078,5,26,2001,20,PB,M,26,25,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
32079,5,26,2001,20,PB,F,27,32,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
32215,6,25,2001,20,PB,M,26,20,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
32216,6,25,2001,20,PB,F,27,37,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
32217,6,25,2001,20,PB,M,27,29,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
32220,6,25,2001,20,PB,M,26,19,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
32221,6,25,2001,20,PB,F,26,17,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
32459,8,25,2001,20,PB,F,26,29,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
32460,8,25,2001,20,PB,F,26,33,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
32464,8,25,2001,20,PB,M,28,38,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
32465,8,25,2001,20,PB,M,27,33,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
32466,8,25,2001,20,PB,M,28,36,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
32467,8,25,2001,20,PB,F,26,35,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
32472,8,25,2001,20,PB,F,27,27,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
32652,9,22,2001,20,PB,M,27,32,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
32653,9,22,2001,20,PB,F,26,32,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
32655,9,22,2001,20,PB,F,26,28,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
32656,9,22,2001,20,PB,M,27,37,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
32659,9,22,2001,20,PB,F,27,34,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
32660,9,22,2001,20,PB,M,26,29,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
32884,10,13,2001,20,PB,F,26,29,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
32885,10,13,2001,20,PB,M,26,35,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
32887,10,13,2001,20,PB,F,27,35,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
32888,10,13,2001,20,PB,F,27,31,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
32889,10,13,2001,20,PB,F,26,26,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
33076,11,17,2001,20,PB,F,26,31,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
33078,11,17,2001,20,PB,F,26,27,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
33079,11,17,2001,20,PB,M,26,30,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
33082,11,17,2001,20,PB,F,27,36,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
33083,11,17,2001,20,PB,M,26,35,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
33295,12,15,2001,20,PB,F,27,33,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
33296,12,15,2001,20,PB,M,25,35,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
33299,12,15,2001,20,PB,F,25,28,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
33300,12,15,2001,20,PB,F,26,30,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
33301,12,15,2001,20,PB,F,27,31,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
33484,2,9,2002,20,PB,F,26,33,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
33485,2,9,2002,20,PB,F,27,29,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
33486,2,9,2002,20,PB,M,27,41,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
33487,2,9,2002,20,PB,F,27,33,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
33636,3,13,2002,20,PB,M,27,41,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
33637,3,13,2002,20,PB,F,26,34,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
33638,3,13,2002,20,PB,F,27,31,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
33639,3,13,2002,20,PB,F,26,30,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
33919,4,17,2002,20,PB,M,26,41,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
33920,4,17,2002,20,PB,F,26,34,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
33921,4,17,2002,20,PB,F,26,35,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
33922,4,17,2002,20,PB,F,27,34,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
33923,4,17,2002,20,PB,M,28,39,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
34013,5,15,2002,20,PB,M,26,14,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
34014,5,15,2002,20,PB,F,25,16,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
34016,5,15,2002,20,PB,M,26,17,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
34017,5,15,2002,20,PB,F,26,36,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
34018,5,15,2002,20,PB,F,27,35,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
34020,5,15,2002,20,PB,M,28,38,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
34021,5,15,2002,20,PB,M,26,41,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
34271,6,15,2002,20,PB,F,25,22,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
34272,6,15,2002,20,PB,M,28,40,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
34273,6,15,2002,20,PB,M,26,42,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
34274,6,15,2002,20,PB,F,25,33,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
34275,6,15,2002,20,PB,F,25,29,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
34490,7,13,2002,20,PB,F,25,24,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
34492,7,13,2002,20,PB,M,27,41,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
34493,7,13,2002,20,PB,M,27,29,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
34494,7,13,2002,20,PB,F,26,30,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
34498,7,13,2002,20,PB,M,27,40,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
34499,7,13,2002,20,PB,F,26,36,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
34689,9,8,2002,20,PB,F,26,48,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
34852,10,5,2002,20,PB,F,26,30,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
34853,10,5,2002,20,PB,NA,NA,NA,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
34854,10,5,2002,20,PB,M,26,45,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
34856,10,5,2002,20,PB,M,27,45,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
34857,10,5,2002,20,PB,F,26,31,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
34858,10,5,2002,20,PB,F,25,36,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
34859,10,5,2002,20,PB,M,26,48,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
35058,11,9,2002,20,PB,M,27,49,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
35059,11,9,2002,20,PB,F,26,25,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
35060,11,9,2002,20,PB,M,27,38,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
35061,11,9,2002,20,PB,F,26,26,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
35062,11,9,2002,20,PB,F,25,29,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
35065,11,9,2002,20,PB,F,25,36,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
35066,11,9,2002,20,PB,M,27,48,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
35067,11,9,2002,20,PB,M,26,44,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
35270,12,7,2002,20,PB,F,25,26,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
35271,12,7,2002,20,PB,F,26,34,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
35272,12,7,2002,20,PB,M,26,47,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
35273,12,7,2002,20,PB,F,25,24,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
35274,12,7,2002,20,PB,F,26,27,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
35275,12,7,2002,20,PB,M,26,38,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
35277,12,7,2002,20,PB,F,25,27,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
35450,12,29,2002,20,PB,M,27,42,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
35451,12,29,2002,20,PB,F,25,25,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
35452,12,29,2002,20,PB,M,25,47,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
35453,12,29,2002,20,PB,M,28,NA,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
35454,12,29,2002,20,PB,F,26,29,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
35455,12,29,2002,20,PB,F,26,26,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
35456,12,29,2002,20,PB,M,27,45,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
35457,12,29,2002,20,PB,F,27,32,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure
282,10,16,1977,22,NL,NA,NA,NA,Neotoma,albigula,Rodent,Control
848,5,6,1978,22,NL,M,32,212,Neotoma,albigula,Rodent,Control
7955,6,17,1983,22,NL,F,30,88,Neotoma,albigula,Rodent,Control
8104,7,16,1983,22,NL,F,31,110,Neotoma,albigula,Rodent,Control
8207,8,15,1983,22,NL,F,32,NA,Neotoma,albigula,Rodent,Control
8443,10,15,1983,22,NL,NA,NA,NA,Neotoma,albigula,Rodent,Control
10668,8,19,1985,22,NL,M,31,113,Neotoma,albigula,Rodent,Control
12876,5,28,1987,22,NL,M,30,55,Neotoma,albigula,Rodent,Control
13094,7,25,1987,22,NL,F,NA,84,Neotoma,albigula,Rodent,Control
13233,8,25,1987,22,NL,F,29,110,Neotoma,albigula,Rodent,Control
13404,9,26,1987,22,NL,M,34,139,Neotoma,albigula,Rodent,Control
13548,10,24,1987,22,NL,M,30,146,Neotoma,albigula,Rodent,Control
13720,11,21,1987,22,NL,M,32,153,Neotoma,albigula,Rodent,Control
13900,1,23,1988,22,NL,M,33,190,Neotoma,albigula,Rodent,Control
14053,2,21,1988,22,NL,M,33,186,Neotoma,albigula,Rodent,Control
14239,3,20,1988,22,NL,M,34,176,Neotoma,albigula,Rodent,Control
14363,4,17,1988,22,NL,M,36,178,Neotoma,albigula,Rodent,Control
18819,7,12,1991,22,NL,M,42,113,Neotoma,albigula,Rodent,Control
45,7,18,1977,22,DM,M,36,NA,Dipodomys,merriami,Rodent,Control
53,7,18,1977,22,DM,M,36,NA,Dipodomys,merriami,Rodent,Control
57,7,18,1977,22,DM,NA,NA,NA,Dipodomys,merriami,Rodent,Control
122,8,21,1977,22,DM,F,33,NA,Dipodomys,merriami,Rodent,Control
125,8,21,1977,22,DM,M,35,NA,Dipodomys,merriami,Rodent,Control
131,8,21,1977,22,DM,M,37,NA,Dipodomys,merriami,Rodent,Control
132,8,21,1977,22,DM,F,33,NA,Dipodomys,merriami,Rodent,Control
138,8,21,1977,22,DM,M,37,NA,Dipodomys,merriami,Rodent,Control
158,9,11,1977,22,DM,M,36,48,Dipodomys,merriami,Rodent,Control
164,9,11,1977,22,DM,F,36,36,Dipodomys,merriami,Rodent,Control
244,10,16,1977,22,DM,F,36,42,Dipodomys,merriami,Rodent,Control
260,10,16,1977,22,DM,F,36,36,Dipodomys,merriami,Rodent,Control
345,11,12,1977,22,DM,F,34,45,Dipodomys,merriami,Rodent,Control
372,11,12,1977,22,DM,F,36,35,Dipodomys,merriami,Rodent,Control
426,12,10,1977,22,DM,M,36,45,Dipodomys,merriami,Rodent,Control
592,2,18,1978,22,DM,M,39,45,Dipodomys,merriami,Rodent,Control
654,3,11,1978,22,DM,F,37,40,Dipodomys,merriami,Rodent,Control
