record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight,genus,species,taxa,plot_type
12308,2,1,1987,3,PM,F,17,9,Peromyscus,maniculatus,Rodent,Long-term Krat Exclosure
12312,2,1,1987,3,PM,M,20,19,Peromyscus,maniculatus,Rodent,Long-term Krat Exclosure
12315,2,1,1987,3,PM,F,18,8,Peromyscus,maniculatus,Rodent,Long-term Krat Exclosure
12429,3,2,1987,3,PM,M,20,24,Peromyscus,maniculatus,Rodent,Long-term Krat Exclosure
12452,3,2,1987,3,PM,F,20,27,Peromyscus,maniculatus,Rodent,Long-term Krat Exclosure
12677,4,26,1987,3,PM,M,21,14,Peromyscus,maniculatus,Rodent,Long-term Krat Exclosure
12714,4,26,1987,3,PM,M,21,21,Peromyscus,maniculatus,Rodent,Long-term Krat Exclosure
12717,4,26,1987,3,PM,M,20,14,Peromyscus,maniculatus,Rodent,Long-term Krat Exclosure
12751,5,28,1987,3,PM,M,19,14,Peromyscus,maniculatus,Rodent,Long-term Krat Exclosure
13180,7,26,1987,3,PM,F,NA,15,Peromyscus,maniculatus,Rodent,Long-term Krat Exclosure
13447,9,27,1987,3,PM,F,21,25,Peromyscus,maniculatus,Rodent,Long-term Krat Exclosure
13577,10,25,1987,3,PM,M,20,27,Peromyscus,maniculatus,Rodent,Long-term Krat Exclosure
13618,10,25,1987,3,PM,F,21,27,Peromyscus,maniculatus,Rodent,Long-term Krat Exclosure
13765,11,22,1987,3,PM,F,20,24,Peromyscus,maniculatus,Rodent,Long-term Krat Exclosure
14175,2,22,1988,3,PM,M,21,27,Peromyscus,maniculatus,Rodent,Long-term Krat Exclosure
14189,2,22,1988,3,PM,F,21,27,Peromyscus,maniculatus,Rodent,Long-term Krat Exclosure
14264,3,21,1988,3,PM,M,21,25,Peromyscus,maniculatus,Rodent,Long-term Krat Exclosure
14280,3,21,1988,3,PM,F,22,11,Peromyscus,maniculatus,Rodent,Long-term Krat Exclosure
14326,3,21,1988,3,PM,M,21,12,Peromyscus,maniculatus,Rodent,Long-term Krat Exclosure
14341,3,21,1988,3,PM,M,21,26,Peromyscus,maniculatus,Rodent,Long-term Krat Exclosure
23195,12,22,1995,3,PM,M,21,24,Peromyscus,maniculatus,Rodent,Long-term Krat Exclosure
24742,11,17,1996,3,PM,M,21,19,Peromyscus,maniculatus,Rodent,Long-term Krat Exclosure
25032,2,9,1997,3,PM,M,20,22,Peromyscus,maniculatus,Rodent,Long-term Krat Exclosure
25566,4,13,1997,3,PM,M,20,17,Peromyscus,maniculatus,Rodent,Long-term Krat Exclosure
25655,4,13,1997,3,PM,M,20,19,Peromyscus,maniculatus,Rodent,Long-term Krat Exclosure
25663,4,13,1997,3,PM,M,21,24,Peromyscus,maniculatus,Rodent,Long-term Krat Exclosure
28734,10,25,1998,3,PM,M,20,21,Peromyscus,maniculatus,Rodent,Long-term Krat Exclosure
29375,3,15,1999,3,PM,M,26,22,Peromyscus,maniculatus,Rodent,Long-term Krat Exclosure
33436,2,9,2002,3,PM,M,20,19,Peromyscus,maniculatus,Rodent,Long-term Krat Exclosure
10498,6,16,1985,3,AH,NA,NA,NA,Ammospermophilus,harrisi,Rodent,Long-term Krat Exclosure
26751,7,30,1997,3,AH,NA,NA,NA,Ammospermophilus,harrisi,Rodent,Long-term Krat Exclosure
5821,4,29,1982,3,AB,NA,NA,NA,Amphispiza,bilineata,Bird,Long-term Krat Exclosure
7441,2,27,1983,3,AB,NA,NA,NA,Amphispiza,bilineata,Bird,Long-term Krat Exclosure
8750,12,9,1983,3,AB,NA,NA,NA,Amphispiza,bilineata,Bird,Long-term Krat Exclosure
9370,7,4,1984,3,AB,NA,NA,NA,Amphispiza,bilineata,Bird,Long-term Krat Exclosure
12405,3,2,1987,3,AB,NA,NA,NA,Amphispiza,bilineata,Bird,Long-term Krat Exclosure
13328,8,26,1987,3,AB,NA,NA,NA,Amphispiza,bilineata,Bird,Long-term Krat Exclosure
14122,2,22,1988,3,AB,NA,NA,NA,Amphispiza,bilineata,Bird,Long-term Krat Exclosure
14298,3,21,1988,3,AB,NA,NA,NA,Amphispiza,bilineata,Bird,Long-term Krat Exclosure
16846,12,5,1989,3,AB,NA,NA,NA,Amphispiza,bilineata,Bird,Long-term Krat Exclosure
16967,1,7,1990,3,AB,NA,NA,NA,Amphispiza,bilineata,Bird,Long-term Krat Exclosure
28735,10,25,1998,3,CB,NA,NA,NA,Campylorhynchus,brunneicapillus,Bird,Long-term Krat Exclosure
3317,9,8,1980,3,CM,NA,NA,NA,Calamospiza,melanocorys,Bird,Long-term Krat Exclosure
3319,9,8,1980,3,CM,NA,NA,NA,Calamospiza,melanocorys,Bird,Long-term Krat Exclosure
3320,9,8,1980,3,CM,NA,NA,NA,Calamospiza,melanocorys,Bird,Long-term Krat Exclosure
9364,7,4,1984,3,CQ,NA,NA,NA,Callipepla,squamata,Bird,Long-term Krat Exclosure
5764,4,29,1982,3,RF,M,17,12,Reithrodontomys,fulvescens,Rodent,Long-term Krat Exclosure
14610,6,12,1988,3,RF,F,20,15,Reithrodontomys,fulvescens,Rodent,Long-term Krat Exclosure
15138,11,6,1988,3,RF,F,18,16,Reithrodontomys,fulvescens,Rodent,Long-term Krat Exclosure
16519,10,7,1989,3,RF,F,18,16,Reithrodontomys,fulvescens,Rodent,Long-term Krat Exclosure
25594,4,13,1997,3,RF,F,17,20,Reithrodontomys,fulvescens,Rodent,Long-term Krat Exclosure
8780,12,9,1983,3,PC,NA,NA,NA,Pipilo,chlorurus,Bird,Long-term Krat Exclosure
17199,2,25,1990,3,PC,NA,NA,NA,Pipilo,chlorurus,Bird,Long-term Krat Exclosure
9576,9,30,1984,3,PH,F,26,28,Perognathus,hispidus,Rodent,Long-term Krat Exclosure
9688,10,21,1984,3,PH,F,NA,NA,Perognathus,hispidus,Rodent,Long-term Krat Exclosure
16854,12,5,1989,3,BA,M,14,8,Baiomys,taylori,Rodent,Long-term Krat Exclosure
17486,4,26,1990,3,BA,M,14,7,Baiomys,taylori,Rodent,Long-term Krat Exclosure
17566,5,25,1990,3,BA,F,14,10,Baiomys,taylori,Rodent,Long-term Krat Exclosure
17616,6,22,1990,3,BA,F,14,8,Baiomys,taylori,Rodent,Long-term Krat Exclosure
17773,8,17,1990,3,BA,F,15,9,Baiomys,taylori,Rodent,Long-term Krat Exclosure
17935,10,16,1990,3,BA,F,13,8,Baiomys,taylori,Rodent,Long-term Krat Exclosure
18132,12,16,1990,3,BA,F,13,8,Baiomys,taylori,Rodent,Long-term Krat Exclosure
18252,1,12,1991,3,BA,F,14,9,Baiomys,taylori,Rodent,Long-term Krat Exclosure
18509,3,14,1991,3,BA,F,14,8,Baiomys,taylori,Rodent,Long-term Krat Exclosure
18604,4,21,1991,3,BA,F,13,10,Baiomys,taylori,Rodent,Long-term Krat Exclosure
18687,5,14,1991,3,BA,F,11,8,Baiomys,taylori,Rodent,Long-term Krat Exclosure
18778,6,14,1991,3,BA,F,12,9,Baiomys,taylori,Rodent,Long-term Krat Exclosure
18855,7,13,1991,3,BA,F,14,13,Baiomys,taylori,Rodent,Long-term Krat Exclosure
19144,10,11,1991,3,BA,NA,NA,NA,Baiomys,taylori,Rodent,Long-term Krat Exclosure
19256,11,14,1991,3,BA,F,16,9,Baiomys,taylori,Rodent,Long-term Krat Exclosure
19274,11,14,1991,3,BA,F,12,8,Baiomys,taylori,Rodent,Long-term Krat Exclosure
19499,12,8,1991,3,BA,M,13,8,Baiomys,taylori,Rodent,Long-term Krat Exclosure
19514,12,8,1991,3,BA,M,14,8,Baiomys,taylori,Rodent,Long-term Krat Exclosure
19698,2,7,1992,3,BA,M,12,7,Baiomys,taylori,Rodent,Long-term Krat Exclosure
20079,5,31,1992,3,SF,NA,25,45,Sigmodon,fulviventer,Rodent,Long-term Krat Exclosure
20564,12,22,1992,3,SF,F,NA,49,Sigmodon,fulviventer,Rodent,Long-term Krat Exclosure
20688,2,26,1993,3,SF,F,26,61,Sigmodon,fulviventer,Rodent,Long-term Krat Exclosure
19270,11,14,1991,3,SO,F,27,78,Sigmodon,ochrognathus,Rodent,Long-term Krat Exclosure
19283,11,14,1991,3,SO,F,27,27,Sigmodon,ochrognathus,Rodent,Long-term Krat Exclosure
19284,11,14,1991,3,SO,F,24,26,Sigmodon,ochrognathus,Rodent,Long-term Krat Exclosure
19309,11,14,1991,3,SO,M,27,49,Sigmodon,ochrognathus,Rodent,Long-term Krat Exclosure
19461,12,8,1991,3,SO,F,25,47,Sigmodon,ochrognathus,Rodent,Long-term Krat Exclosure
19472,12,8,1991,3,SO,F,24,44,Sigmodon,ochrognathus,Rodent,Long-term Krat Exclosure
19633,1,9,1992,3,SO,F,24,38,Sigmodon,ochrognathus,Rodent,Long-term Krat Exclosure
19699,2,7,1992,3,SO,M,26,49,Sigmodon,ochrognathus,Rodent,Long-term Krat Exclosure
19732,2,7,1992,3,SO,F,25,37,Sigmodon,ochrognathus,Rodent,Long-term Krat Exclosure
19733,2,7,1992,3,SO,F,25,39,Sigmodon,ochrognathus,Rodent,Long-term Krat Exclosure
19783,3,7,1992,3,SO,M,25,58,Sigmodon,ochrognathus,Rodent,Long-term Krat Exclosure
19827,3,7,1992,3,SO,F,25,39,Sigmodon,ochrognathus,Rodent,Long-term Krat Exclosure
19903,4,5,1992,3,SO,M,26,68,Sigmodon,ochrognathus,Rodent,Long-term Krat Exclosure
19972,5,3,1992,3,SO,F,24,28,Sigmodon,ochrognathus,Rodent,Long-term Krat Exclosure
19978,5,3,1992,3,SO,F,27,105,Sigmodon,ochrognathus,Rodent,Long-term Krat Exclosure
20047,5,31,1992,3,SO,M,26,54,Sigmodon,ochrognathus,Rodent,Long-term Krat Exclosure
20471,10,19,1992,3,SO,F,NA,NA,Sigmodon,ochrognathus,Rodent,Long-term Krat Exclosure
20817,4,24,1993,3,SO,F,35,48,Sigmodon,ochrognathus,Rodent,Long-term Krat Exclosure
20869,5,23,1993,3,SO,M,26,76,Sigmodon,ochrognathus,Rodent,Long-term Krat Exclosure
21006,7,15,1993,3,SO,F,15,49,Sigmodon,ochrognathus,Rodent,Long-term Krat Exclosure
21353,2,2,1994,3,SO,F,NA,57,Sigmodon,ochrognathus,Rodent,Long-term Krat Exclosure
21360,2,2,1994,3,SO,F,36,44,Sigmodon,ochrognathus,Rodent,Long-term Krat Exclosure
20408,9,27,1992,3,PI,NA,20,18,Chaetodipus,intermedius,Rodent,Long-term Krat Exclosure
32708,9,23,2001,3,PI,M,23,17,Chaetodipus,intermedius,Rodent,Long-term Krat Exclosure
32904,10,14,2001,3,PI,M,23,19,Chaetodipus,intermedius,Rodent,Long-term Krat Exclosure
34295,6,16,2002,3,PI,M,22,21,Chaetodipus,intermedius,Rodent,Long-term Krat Exclosure
24480,9,22,1996,3,PB,F,27,26,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
24621,10,13,1996,3,PB,F,27,30,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
24737,11,17,1996,3,PB,F,27,33,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
24886,12,19,1996,3,PB,F,27,39,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
25085,2,9,1997,3,PB,F,27,35,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
25309,3,16,1997,3,PB,M,27,34,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
25335,3,16,1997,3,PB,F,28,48,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
25854,5,11,1997,3,PB,M,26,20,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
25893,5,11,1997,3,PB,F,27,47,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
25949,6,9,1997,3,PB,F,26,29,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
25965,6,9,1997,3,PB,F,27,28,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
25983,6,9,1997,3,PB,F,28,36,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
26003,6,9,1997,3,PB,M,27,33,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
26305,7,9,1997,3,PB,M,26,21,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
26358,7,9,1997,3,PB,F,28,37,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
26418,7,9,1997,3,PB,F,27,30,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
26423,7,9,1997,3,PB,M,27,30,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
26477,7,9,1997,3,PB,M,26,33,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
26705,7,30,1997,3,PB,F,27,38,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
26891,9,28,1997,3,PB,F,27,31,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
26893,9,28,1997,3,PB,F,26,35,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
26913,9,28,1997,3,PB,F,27,29,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
26926,9,28,1997,3,PB,M,26,31,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
27082,10,26,1997,3,PB,F,27,35,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
27105,10,26,1997,3,PB,F,27,30,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
27197,11,22,1997,3,PB,M,27,35,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
27210,11,22,1997,3,PB,F,26,28,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
27278,11,22,1997,3,PB,M,26,35,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
27375,12,29,1997,3,PB,F,26,30,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
27496,2,1,1998,3,PB,F,26,37,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
27626,3,2,1998,3,PB,F,25,NA,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
27668,3,2,1998,3,PB,M,26,NA,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
27820,5,3,1998,3,PB,M,26,20,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
27976,5,29,1998,3,PB,F,27,41,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
27993,5,29,1998,3,PB,M,26,29,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28005,5,29,1998,3,PB,F,26,34,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28092,6,28,1998,3,PB,M,28,27,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28120,6,28,1998,3,PB,F,24,35,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28134,6,28,1998,3,PB,M,26,30,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28141,6,28,1998,3,PB,F,26,19,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28153,6,28,1998,3,PB,F,26,23,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28157,6,28,1998,3,PB,F,25,26,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28162,6,28,1998,3,PB,F,27,36,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28247,7,19,1998,3,PB,F,26,25,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28251,7,19,1998,3,PB,F,26,46,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28259,7,19,1998,3,PB,F,26,32,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28264,7,19,1998,3,PB,M,27,26,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28292,7,19,1998,3,PB,M,26,35,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28305,7,19,1998,3,PB,M,26,25,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28311,7,19,1998,3,PB,F,24,30,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28405,8,23,1998,3,PB,M,26,31,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28407,8,23,1998,3,PB,M,26,26,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28408,8,23,1998,3,PB,M,26,25,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28410,8,23,1998,3,PB,F,26,34,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28412,8,23,1998,3,PB,F,27,29,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28413,8,23,1998,3,PB,M,26,20,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28415,8,23,1998,3,PB,M,25,18,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28416,8,23,1998,3,PB,F,25,30,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28417,8,23,1998,3,PB,F,26,26,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28563,9,20,1998,3,PB,M,26,26,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28565,9,20,1998,3,PB,M,26,27,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28566,9,20,1998,3,PB,M,26,30,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28567,9,20,1998,3,PB,M,27,39,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28568,9,20,1998,3,PB,F,26,29,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28569,9,20,1998,3,PB,F,26,38,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28570,9,20,1998,3,PB,M,26,28,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28571,9,20,1998,3,PB,M,25,23,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28572,9,20,1998,3,PB,M,25,24,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28573,9,20,1998,3,PB,F,26,29,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28737,10,25,1998,3,PB,M,26,37,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28738,10,25,1998,3,PB,M,25,26,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28739,10,25,1998,3,PB,F,27,35,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28740,10,25,1998,3,PB,M,26,24,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28742,10,25,1998,3,PB,F,25,28,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28743,10,25,1998,3,PB,M,26,24,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28744,10,25,1998,3,PB,F,26,27,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28864,11,22,1998,3,PB,M,26,28,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28865,11,22,1998,3,PB,F,27,26,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28866,11,22,1998,3,PB,F,26,35,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28867,11,22,1998,3,PB,M,26,30,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28869,11,22,1998,3,PB,M,26,41,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28871,11,22,1998,3,PB,F,26,31,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28872,11,22,1998,3,PB,F,26,28,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28974,12,23,1998,3,PB,F,26,28,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
