record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight,genus,species,taxa,plot_type
4606,7,7,1981,19,AB,NA,NA,NA,Amphispiza,bilineata,Bird,Long-term Krat Exclosure
5244,1,24,1982,19,AB,NA,NA,NA,Amphispiza,bilineata,Bird,Long-term Krat Exclosure
5687,4,28,1982,19,AB,NA,NA,NA,Amphispiza,bilineata,Bird,Long-term Krat Exclosure
7183,1,12,1983,19,AB,NA,NA,NA,Amphispiza,bilineata,Bird,Long-term Krat Exclosure
10765,9,21,1985,19,AB,NA,NA,NA,Amphispiza,bilineata,Bird,Long-term Krat Exclosure
14017,2,21,1988,19,AB,NA,NA,NA,Amphispiza,bilineata,Bird,Long-term Krat Exclosure
14224,3,20,1988,19,AB,NA,NA,NA,Amphispiza,bilineata,Bird,Long-term Krat Exclosure
16732,12,4,1989,19,AB,NA,NA,NA,Amphispiza,bilineata,Bird,Long-term Krat Exclosure
17028,1,29,1990,19,AB,NA,NA,NA,Amphispiza,bilineata,Bird,Long-term Krat Exclosure
21965,12,4,1994,19,AB,NA,NA,NA,Amphispiza,bilineata,Bird,Long-term Krat Exclosure
3200,8,13,1980,19,CQ,NA,NA,NA,Callipepla,squamata,Bird,Long-term Krat Exclosure
14062,2,21,1988,19,RF,F,17,11,Reithrodontomys,fulvescens,Rodent,Long-term Krat Exclosure
14257,3,20,1988,19,RF,F,19,12,Reithrodontomys,fulvescens,Rodent,Long-term Krat Exclosure
18914,8,7,1991,19,PC,NA,NA,NA,Pipilo,chlorurus,Bird,Long-term Krat Exclosure
16002,5,9,1989,19,SC,NA,NA,NA,Sceloporus,clarki,Reptile,Long-term Krat Exclosure
18085,12,15,1990,19,BA,F,14,8,Baiomys,taylori,Rodent,Long-term Krat Exclosure
18323,2,16,1991,19,BA,F,14,18,Baiomys,taylori,Rodent,Long-term Krat Exclosure
18574,4,19,1991,19,BA,F,12,12,Baiomys,taylori,Rodent,Long-term Krat Exclosure
18666,5,13,1991,19,BA,F,12,7,Baiomys,taylori,Rodent,Long-term Krat Exclosure
18828,7,12,1991,19,BA,F,14,11,Baiomys,taylori,Rodent,Long-term Krat Exclosure
19015,9,9,1991,19,BA,F,7,11,Baiomys,taylori,Rodent,Long-term Krat Exclosure
19220,11,13,1991,19,BA,F,14,10,Baiomys,taylori,Rodent,Long-term Krat Exclosure
19249,11,13,1991,19,BA,M,12,8,Baiomys,taylori,Rodent,Long-term Krat Exclosure
19380,12,7,1991,19,BA,F,13,9,Baiomys,taylori,Rodent,Long-term Krat Exclosure
19409,12,7,1991,19,BA,M,12,9,Baiomys,taylori,Rodent,Long-term Krat Exclosure
19543,1,8,1992,19,BA,F,13,9,Baiomys,taylori,Rodent,Long-term Krat Exclosure
19567,1,8,1992,19,BA,M,6,8,Baiomys,taylori,Rodent,Long-term Krat Exclosure
19584,1,8,1992,19,BA,F,13,7,Baiomys,taylori,Rodent,Long-term Krat Exclosure
19755,3,7,1992,19,BA,F,14,7,Baiomys,taylori,Rodent,Long-term Krat Exclosure
19775,3,7,1992,19,BA,F,14,9,Baiomys,taylori,Rodent,Long-term Krat Exclosure
16659,11,4,1989,19,SF,M,27,50,Sigmodon,fulviventer,Rodent,Long-term Krat Exclosure
17495,5,23,1990,19,SF,M,27,68,Sigmodon,fulviventer,Rodent,Long-term Krat Exclosure
18475,3,13,1991,19,SF,M,28,64,Sigmodon,fulviventer,Rodent,Long-term Krat Exclosure
18834,7,12,1991,19,SF,M,26,100,Sigmodon,fulviventer,Rodent,Long-term Krat Exclosure
18942,8,7,1991,19,SF,F,29,84,Sigmodon,fulviventer,Rodent,Long-term Krat Exclosure
19252,11,13,1991,19,SF,M,27,60,Sigmodon,fulviventer,Rodent,Long-term Krat Exclosure
35417,12,29,2002,19,SF,M,25,45,Sigmodon,fulviventer,Rodent,Long-term Krat Exclosure
35420,12,29,2002,19,RO,M,15,10,Reithrodontomys,montanus,Rodent,Long-term Krat Exclosure
18932,8,7,1991,19,AS,NA,NA,NA,Ammodramus,savannarum,Bird,Long-term Krat Exclosure
24015,6,13,1996,19,PB,F,25,26,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
24281,8,14,1996,19,PB,F,23,23,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
24566,10,12,1996,19,PB,M,27,26,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
24848,12,18,1996,19,PB,F,26,28,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
24933,2,8,1997,19,PB,F,27,30,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
25513,4,12,1997,19,PB,M,27,26,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
25725,5,10,1997,19,PB,M,26,26,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
25799,5,10,1997,19,PB,M,27,25,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
25805,5,10,1997,19,PB,M,26,36,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
25960,6,9,1997,19,PB,M,27,31,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
25992,6,9,1997,19,PB,M,26,33,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
26013,6,9,1997,19,PB,M,28,29,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
26352,7,9,1997,19,PB,M,26,39,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
26385,7,9,1997,19,PB,F,26,26,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
26468,7,9,1997,19,PB,M,27,39,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
26490,7,9,1997,19,PB,M,27,30,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
26540,7,9,1997,19,PB,F,26,29,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
26585,7,29,1997,19,PB,M,28,38,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
26609,7,29,1997,19,PB,M,27,29,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
26622,7,29,1997,19,PB,M,28,42,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
26636,7,29,1997,19,PB,M,28,32,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
26795,9,27,1997,19,PB,M,27,38,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
26815,9,27,1997,19,PB,F,26,27,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
26843,9,27,1997,19,PB,M,27,29,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
26855,9,27,1997,19,PB,M,26,43,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
26968,10,25,1997,19,PB,M,27,37,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
27014,10,25,1997,19,PB,M,27,41,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
27017,10,25,1997,19,PB,NA,26,29,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
27025,10,25,1997,19,PB,M,27,30,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
27166,11,22,1997,19,PB,M,27,27,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
27179,11,22,1997,19,PB,M,26,38,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
27182,11,22,1997,19,PB,F,26,28,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
27307,12,28,1997,19,PB,F,27,27,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
27319,12,28,1997,19,PB,M,27,28,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
27331,12,28,1997,19,PB,M,27,38,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
27433,1,31,1998,19,PB,M,27,31,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
27441,1,31,1998,19,PB,F,26,30,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
27472,1,31,1998,19,PB,M,27,NA,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
27543,3,1,1998,19,PB,M,27,NA,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
27554,3,1,1998,19,PB,M,27,NA,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
27570,3,1,1998,19,PB,F,26,NA,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
27706,3,29,1998,19,PB,F,26,42,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
27711,3,29,1998,19,PB,M,26,38,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
27779,5,2,1998,19,PB,M,27,39,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
27868,5,28,1998,19,PB,M,26,24,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
27889,5,28,1998,19,PB,F,27,25,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
27906,5,28,1998,19,PB,F,25,20,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
27923,5,28,1998,19,PB,F,26,22,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28023,6,27,1998,19,PB,M,27,16,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28036,6,27,1998,19,PB,F,27,33,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28042,6,27,1998,19,PB,M,27,30,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28066,6,27,1998,19,PB,F,26,29,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28079,6,27,1998,19,PB,F,25,29,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28087,6,27,1998,19,PB,M,27,20,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28199,7,18,1998,19,PB,F,28,33,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28200,7,18,1998,19,PB,M,26,19,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28206,7,18,1998,19,PB,M,28,36,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28210,7,18,1998,19,PB,F,25,30,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28215,7,18,1998,19,PB,F,26,26,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28223,7,18,1998,19,PB,F,26,20,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28225,7,18,1998,19,PB,F,25,18,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28368,8,22,1998,19,PB,M,26,29,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28371,8,22,1998,19,PB,F,25,28,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28372,8,22,1998,19,PB,M,26,27,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28374,8,22,1998,19,PB,M,26,27,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28375,8,22,1998,19,PB,M,26,28,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28499,9,19,1998,19,PB,M,27,32,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28501,9,19,1998,19,PB,M,25,29,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28502,9,19,1998,19,PB,F,25,32,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28503,9,19,1998,19,PB,M,25,27,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28504,9,19,1998,19,PB,NA,NA,NA,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28506,9,19,1998,19,PB,M,25,24,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28698,10,24,1998,19,PB,M,26,31,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28699,10,24,1998,19,PB,M,25,28,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28703,10,24,1998,19,PB,M,26,27,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28704,10,24,1998,19,PB,M,25,28,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28706,10,24,1998,19,PB,F,25,30,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28835,11,21,1998,19,PB,F,25,32,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28836,11,21,1998,19,PB,F,25,27,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28837,11,21,1998,19,PB,F,24,31,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28838,11,21,1998,19,PB,F,25,27,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28839,11,21,1998,19,PB,M,25,28,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28840,11,21,1998,19,PB,F,25,30,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28939,12,22,1998,19,PB,F,25,31,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28941,12,22,1998,19,PB,F,26,29,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28942,12,22,1998,19,PB,F,26,33,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
28943,12,22,1998,19,PB,F,26,31,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
29051,1,16,1999,19,PB,F,25,30,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
29052,1,16,1999,19,PB,F,26,29,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
29053,1,16,1999,19,PB,F,25,34,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
29054,1,16,1999,19,PB,F,25,32,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
29056,1,16,1999,19,PB,F,25,33,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
29187,2,20,1999,19,PB,F,27,34,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
29188,2,20,1999,19,PB,F,25,27,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
29190,2,20,1999,19,PB,F,26,29,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
29191,2,20,1999,19,PB,F,26,33,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
29192,2,20,1999,19,PB,F,25,31,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
29194,2,20,1999,19,PB,F,26,32,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
29330,3,14,1999,19,PB,F,27,33,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
29331,3,14,1999,19,PB,F,26,34,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
29332,3,14,1999,19,PB,F,36,30,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
29333,3,14,1999,19,PB,F,26,31,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
29334,3,14,1999,19,PB,F,25,35,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
29453,4,17,1999,19,PB,F,26,35,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
29454,4,17,1999,19,PB,F,27,27,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
29455,4,17,1999,19,PB,F,24,32,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
29456,4,17,1999,19,PB,F,26,35,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
