record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight,genus,species,taxa,plot_type
25316,3,16,1997,9,DO,M,37,43,Dipodomys,ordii,Rodent,Spectab exclosure
25567,4,13,1997,9,DO,M,34,41,Dipodomys,ordii,Rodent,Spectab exclosure
25584,4,13,1997,9,DO,M,37,50,Dipodomys,ordii,Rodent,Spectab exclosure
25865,5,11,1997,9,DO,M,36,46,Dipodomys,ordii,Rodent,Spectab exclosure
25912,5,11,1997,9,DO,M,37,49,Dipodomys,ordii,Rodent,Spectab exclosure
26037,6,10,1997,9,DO,M,35,47,Dipodomys,ordii,Rodent,Spectab exclosure
26303,7,9,1997,9,DO,M,36,48,Dipodomys,ordii,Rodent,Spectab exclosure
26666,7,30,1997,9,DO,M,35,52,Dipodomys,ordii,Rodent,Spectab exclosure
26886,9,28,1997,9,DO,M,34,52,Dipodomys,ordii,Rodent,Spectab exclosure
27056,10,26,1997,9,DO,F,38,54,Dipodomys,ordii,Rodent,Spectab exclosure
27087,10,26,1997,9,DO,M,35,51,Dipodomys,ordii,Rodent,Spectab exclosure
27138,11,22,1997,9,DO,F,35,47,Dipodomys,ordii,Rodent,Spectab exclosure
27199,11,22,1997,9,DO,M,35,48,Dipodomys,ordii,Rodent,Spectab exclosure
27362,12,29,1997,9,DO,M,35,46,Dipodomys,ordii,Rodent,Spectab exclosure
27409,12,29,1997,9,DO,F,36,51,Dipodomys,ordii,Rodent,Spectab exclosure
27488,2,1,1998,9,DO,F,37,52,Dipodomys,ordii,Rodent,Spectab exclosure
27815,5,3,1998,9,DO,M,37,61,Dipodomys,ordii,Rodent,Spectab exclosure
27845,5,3,1998,9,DO,F,36,57,Dipodomys,ordii,Rodent,Spectab exclosure
27944,5,29,1998,9,DO,F,35,26,Dipodomys,ordii,Rodent,Spectab exclosure
27981,5,29,1998,9,DO,F,35,23,Dipodomys,ordii,Rodent,Spectab exclosure
28009,5,29,1998,9,DO,F,36,62,Dipodomys,ordii,Rodent,Spectab exclosure
28093,6,28,1998,9,DO,M,37,59,Dipodomys,ordii,Rodent,Spectab exclosure
28104,6,28,1998,9,DO,F,36,36,Dipodomys,ordii,Rodent,Spectab exclosure
28136,6,28,1998,9,DO,M,38,32,Dipodomys,ordii,Rodent,Spectab exclosure
28260,7,19,1998,9,DO,F,33,40,Dipodomys,ordii,Rodent,Spectab exclosure
28272,7,19,1998,9,DO,M,36,62,Dipodomys,ordii,Rodent,Spectab exclosure
28280,7,19,1998,9,DO,M,35,43,Dipodomys,ordii,Rodent,Spectab exclosure
29126,1,17,1999,9,DO,F,37,54,Dipodomys,ordii,Rodent,Spectab exclosure
29128,1,17,1999,9,DO,F,37,60,Dipodomys,ordii,Rodent,Spectab exclosure
29265,2,21,1999,9,DO,F,38,54,Dipodomys,ordii,Rodent,Spectab exclosure
29655,5,16,1999,9,DO,M,35,34,Dipodomys,ordii,Rodent,Spectab exclosure
29794,6,13,1999,9,DO,M,36,36,Dipodomys,ordii,Rodent,Spectab exclosure
30857,6,4,2000,9,DO,M,35,44,Dipodomys,ordii,Rodent,Spectab exclosure
31325,8,26,2000,9,DO,M,35,46,Dipodomys,ordii,Rodent,Spectab exclosure
32303,7,22,2001,9,DO,M,37,NA,Dipodomys,ordii,Rodent,Spectab exclosure
34601,7,14,2002,9,DO,F,37,47,Dipodomys,ordii,Rodent,Spectab exclosure
2037,9,22,1979,9,SS,NA,NA,NA,Spermophilus,spilosoma,Rodent,Spectab exclosure
4053,4,5,1981,9,SS,NA,NA,NA,Spermophilus,spilosoma,Rodent,Spectab exclosure
13022,7,1,1987,9,SS,NA,NA,NA,Spermophilus,spilosoma,Rodent,Spectab exclosure
14921,9,12,1988,9,SS,NA,NA,NA,Spermophilus,spilosoma,Rodent,Spectab exclosure
14983,10,9,1988,9,SS,NA,NA,NA,Spermophilus,spilosoma,Rodent,Spectab exclosure
15817,3,14,1989,9,SS,NA,NA,NA,Spermophilus,spilosoma,Rodent,Spectab exclosure
16061,5,11,1989,9,SS,NA,NA,NA,Spermophilus,spilosoma,Rodent,Spectab exclosure
16188,6,4,1989,9,SS,NA,NA,NA,Spermophilus,spilosoma,Rodent,Spectab exclosure
16296,7,4,1989,9,SS,NA,NA,NA,Spermophilus,spilosoma,Rodent,Spectab exclosure
16315,7,4,1989,9,SS,NA,NA,NA,Spermophilus,spilosoma,Rodent,Spectab exclosure
17429,4,26,1990,9,SS,NA,NA,NA,Spermophilus,spilosoma,Rodent,Spectab exclosure
19928,4,5,1992,9,SS,M,NA,NA,Spermophilus,spilosoma,Rodent,Spectab exclosure
20394,9,27,1992,9,SS,NA,NA,NA,Spermophilus,spilosoma,Rodent,Spectab exclosure
21800,9,7,1994,9,SS,NA,NA,NA,Spermophilus,spilosoma,Rodent,Spectab exclosure
22293,4,30,1995,9,SS,NA,NA,NA,Spermophilus,spilosoma,Rodent,Spectab exclosure
22812,9,24,1995,9,SS,NA,NA,NA,Spermophilus,spilosoma,Rodent,Spectab exclosure
24134,6,14,1996,9,SS,NA,NA,NA,Spermophilus,spilosoma,Rodent,Spectab exclosure
26679,7,30,1997,9,SS,NA,NA,NA,Spermophilus,spilosoma,Rodent,Spectab exclosure
27605,3,2,1998,9,SS,NA,NA,NA,Spermophilus,spilosoma,Rodent,Spectab exclosure
31036,7,2,2000,9,SS,NA,NA,NA,Spermophilus,spilosoma,Rodent,Spectab exclosure
32960,10,14,2001,9,SS,NA,NA,NA,Spermophilus,spilosoma,Rodent,Spectab exclosure
33885,4,17,2002,9,SS,NA,NA,NA,Spermophilus,spilosoma,Rodent,Spectab exclosure
35138,11,10,2002,9,SS,NA,NA,NA,Spermophilus,spilosoma,Rodent,Spectab exclosure
445,12,10,1977,9,OL,NA,NA,NA,Onychomys,leucogaster,Rodent,Spectab exclosure
1479,12,2,1978,9,OL,M,21,34,Onychomys,leucogaster,Rodent,Spectab exclosure
1481,12,2,1978,9,OL,F,21,29,Onychomys,leucogaster,Rodent,Spectab exclosure
1507,12,2,1978,9,OL,M,21,44,Onychomys,leucogaster,Rodent,Spectab exclosure
1618,2,24,1979,9,OL,M,21,37,Onychomys,leucogaster,Rodent,Spectab exclosure
2041,9,22,1979,9,OL,F,19,34,Onychomys,leucogaster,Rodent,Spectab exclosure
2284,1,15,1980,9,OL,M,20,32,Onychomys,leucogaster,Rodent,Spectab exclosure
2291,1,15,1980,9,OL,F,21,34,Onychomys,leucogaster,Rodent,Spectab exclosure
2295,1,15,1980,9,OL,M,21,36,Onychomys,leucogaster,Rodent,Spectab exclosure
2448,2,24,1980,9,OL,M,21,35,Onychomys,leucogaster,Rodent,Spectab exclosure
2568,3,9,1980,9,OL,F,NA,34,Onychomys,leucogaster,Rodent,Spectab exclosure
2664,3,9,1980,9,OL,F,NA,37,Onychomys,leucogaster,Rodent,Spectab exclosure
2722,3,9,1980,9,OL,M,NA,36,Onychomys,leucogaster,Rodent,Spectab exclosure
2779,3,21,1980,9,OL,M,NA,36,Onychomys,leucogaster,Rodent,Spectab exclosure
2920,5,17,1980,9,OL,M,21,38,Onychomys,leucogaster,Rodent,Spectab exclosure
3040,6,2,1980,9,OL,F,19,28,Onychomys,leucogaster,Rodent,Spectab exclosure
3397,10,12,1980,9,OL,F,20,16,Onychomys,leucogaster,Rodent,Spectab exclosure
3517,11,9,1980,9,OL,F,20,38,Onychomys,leucogaster,Rodent,Spectab exclosure
3535,11,9,1980,9,OL,F,20,21,Onychomys,leucogaster,Rodent,Spectab exclosure
3560,12,15,1980,9,OL,F,21,39,Onychomys,leucogaster,Rodent,Spectab exclosure
3988,3,9,1981,9,OL,F,19,33,Onychomys,leucogaster,Rodent,Spectab exclosure
4108,4,5,1981,9,OL,F,NA,43,Onychomys,leucogaster,Rodent,Spectab exclosure
7242,1,13,1983,9,OL,M,21,33,Onychomys,leucogaster,Rodent,Spectab exclosure
7305,1,13,1983,9,OL,M,22,34,Onychomys,leucogaster,Rodent,Spectab exclosure
7606,3,15,1983,9,OL,F,20,27,Onychomys,leucogaster,Rodent,Spectab exclosure
8878,2,5,1984,9,OL,M,22,34,Onychomys,leucogaster,Rodent,Spectab exclosure
8979,3,13,1984,9,OL,M,22,41,Onychomys,leucogaster,Rodent,Spectab exclosure
9054,4,10,1984,9,OL,F,21,36,Onychomys,leucogaster,Rodent,Spectab exclosure
9670,10,21,1984,9,OL,F,20,30,Onychomys,leucogaster,Rodent,Spectab exclosure
10030,2,17,1985,9,OL,F,20,43,Onychomys,leucogaster,Rodent,Spectab exclosure
11393,4,13,1986,9,OL,M,21,39,Onychomys,leucogaster,Rodent,Spectab exclosure
11731,7,4,1986,9,OL,F,19,30,Onychomys,leucogaster,Rodent,Spectab exclosure
12605,4,6,1987,9,OL,M,21,40,Onychomys,leucogaster,Rodent,Spectab exclosure
13003,7,1,1987,9,OL,F,22,NA,Onychomys,leucogaster,Rodent,Spectab exclosure
13016,7,1,1987,9,OL,M,20,30,Onychomys,leucogaster,Rodent,Spectab exclosure
13743,11,22,1987,9,OL,M,22,27,Onychomys,leucogaster,Rodent,Spectab exclosure
14719,7,15,1988,9,OL,F,23,37,Onychomys,leucogaster,Rodent,Spectab exclosure
14917,9,12,1988,9,OL,F,21,28,Onychomys,leucogaster,Rodent,Spectab exclosure
15020,10,9,1988,9,OL,F,19,28,Onychomys,leucogaster,Rodent,Spectab exclosure
15109,11,6,1988,9,OL,F,20,31,Onychomys,leucogaster,Rodent,Spectab exclosure
15112,11,6,1988,9,OL,M,17,21,Onychomys,leucogaster,Rodent,Spectab exclosure
15131,11,6,1988,9,OL,F,19,19,Onychomys,leucogaster,Rodent,Spectab exclosure
15154,11,6,1988,9,OL,M,18,20,Onychomys,leucogaster,Rodent,Spectab exclosure
15246,12,14,1988,9,OL,F,19,32,Onychomys,leucogaster,Rodent,Spectab exclosure
15280,12,14,1988,9,OL,F,21,24,Onychomys,leucogaster,Rodent,Spectab exclosure
15296,12,14,1988,9,OL,M,21,26,Onychomys,leucogaster,Rodent,Spectab exclosure
15385,1,11,1989,9,OL,F,19,26,Onychomys,leucogaster,Rodent,Spectab exclosure
15450,1,11,1989,9,OL,F,21,31,Onychomys,leucogaster,Rodent,Spectab exclosure
15904,4,1,1989,9,OL,M,22,36,Onychomys,leucogaster,Rodent,Spectab exclosure
16176,6,4,1989,9,OL,M,21,32,Onychomys,leucogaster,Rodent,Spectab exclosure
16195,6,4,1989,9,OL,F,19,19,Onychomys,leucogaster,Rodent,Spectab exclosure
16375,7,30,1989,9,OL,F,21,31,Onychomys,leucogaster,Rodent,Spectab exclosure
18436,2,17,1991,9,OL,F,21,31,Onychomys,leucogaster,Rodent,Spectab exclosure
18556,3,14,1991,9,OL,F,20,36,Onychomys,leucogaster,Rodent,Spectab exclosure
19292,11,14,1991,9,OL,M,30,22,Onychomys,leucogaster,Rodent,Spectab exclosure
19463,12,8,1991,9,OL,F,20,26,Onychomys,leucogaster,Rodent,Spectab exclosure
20740,3,18,1993,9,OL,F,20,27,Onychomys,leucogaster,Rodent,Spectab exclosure
20811,4,24,1993,9,OL,F,19,28,Onychomys,leucogaster,Rodent,Spectab exclosure
20958,6,19,1993,9,OL,F,19,25,Onychomys,leucogaster,Rodent,Spectab exclosure
21023,7,15,1993,9,OL,F,21,25,Onychomys,leucogaster,Rodent,Spectab exclosure
21199,10,16,1993,9,OL,M,20,20,Onychomys,leucogaster,Rodent,Spectab exclosure
23413,2,25,1996,9,OL,M,23,26,Onychomys,leucogaster,Rodent,Spectab exclosure
24657,10,13,1996,9,OL,F,22,30,Onychomys,leucogaster,Rodent,Spectab exclosure
25034,2,9,1997,9,OL,F,22,35,Onychomys,leucogaster,Rodent,Spectab exclosure
25297,3,16,1997,9,OL,F,21,31,Onychomys,leucogaster,Rodent,Spectab exclosure
25582,4,13,1997,9,OL,F,21,38,Onychomys,leucogaster,Rodent,Spectab exclosure
25850,5,11,1997,9,OL,F,22,40,Onychomys,leucogaster,Rodent,Spectab exclosure
26528,7,9,1997,9,OL,F,22,40,Onychomys,leucogaster,Rodent,Spectab exclosure
35135,11,10,2002,9,OL,M,21,21,Onychomys,leucogaster,Rodent,Spectab exclosure
35525,12,31,2002,9,OL,M,21,26,Onychomys,leucogaster,Rodent,Spectab exclosure
5498,2,24,1982,9,RM,M,17,10,Reithrodontomys,megalotis,Rodent,Spectab exclosure
13926,1,24,1988,9,RM,M,16,9,Reithrodontomys,megalotis,Rodent,Spectab exclosure
14139,2,22,1988,9,RM,F,16,8,Reithrodontomys,megalotis,Rodent,Spectab exclosure
14291,3,21,1988,9,RM,M,17,10,Reithrodontomys,megalotis,Rodent,Spectab exclosure
15227,12,14,1988,9,RM,M,17,11,Reithrodontomys,megalotis,Rodent,Spectab exclosure
15233,12,14,1988,9,RM,F,16,10,Reithrodontomys,megalotis,Rodent,Spectab exclosure
15395,1,11,1989,9,RM,F,16,10,Reithrodontomys,megalotis,Rodent,Spectab exclosure
15473,1,11,1989,9,RM,F,16,9,Reithrodontomys,megalotis,Rodent,Spectab exclosure
15573,2,5,1989,9,RM,M,17,10,Reithrodontomys,megalotis,Rodent,Spectab exclosure
15595,2,5,1989,9,RM,M,17,11,Reithrodontomys,megalotis,Rodent,Spectab exclosure
15613,2,5,1989,9,RM,F,19,11,Reithrodontomys,megalotis,Rodent,Spectab exclosure
15622,2,5,1989,9,RM,M,17,9,Reithrodontomys,megalotis,Rodent,Spectab exclosure
15637,2,5,1989,9,RM,F,16,11,Reithrodontomys,megalotis,Rodent,Spectab exclosure
16281,7,4,1989,9,RM,F,NA,9,Reithrodontomys,megalotis,Rodent,Spectab exclosure
16843,12,5,1989,9,RM,F,16,6,Reithrodontomys,megalotis,Rodent,Spectab exclosure
18383,2,17,1991,9,RM,F,16,7,Reithrodontomys,megalotis,Rodent,Spectab exclosure
18384,2,17,1991,9,RM,M,17,10,Reithrodontomys,megalotis,Rodent,Spectab exclosure
18389,2,17,1991,9,RM,M,17,10,Reithrodontomys,megalotis,Rodent,Spectab exclosure
18393,2,17,1991,9,RM,M,16,12,Reithrodontomys,megalotis,Rodent,Spectab exclosure
18496,3,14,1991,9,RM,F,17,10,Reithrodontomys,megalotis,Rodent,Spectab exclosure
19299,11,14,1991,9,RM,F,13,7,Reithrodontomys,megalotis,Rodent,Spectab exclosure
19477,12,8,1991,9,RM,M,16,7,Reithrodontomys,megalotis,Rodent,Spectab exclosure
19837,3,8,1992,9,RM,M,17,10,Reithrodontomys,megalotis,Rodent,Spectab exclosure
20478,10,19,1992,9,RM,F,18,12,Reithrodontomys,megalotis,Rodent,Spectab exclosure
25411,3,16,1997,9,RM,F,16,14,Reithrodontomys,megalotis,Rodent,Spectab exclosure
25667,4,13,1997,9,RM,M,16,10,Reithrodontomys,megalotis,Rodent,Spectab exclosure
30253,1,10,2000,9,RM,F,15,16,Reithrodontomys,megalotis,Rodent,Spectab exclosure
8032,6,18,1983,9,SA,NA,NA,NA,Sylvilagus,audubonii,Rabbit,Spectab exclosure
14519,5,15,1988,9,PM,F,21,21,Peromyscus,maniculatus,Rodent,Spectab exclosure
25114,2,9,1997,9,PM,F,21,18,Peromyscus,maniculatus,Rodent,Spectab exclosure
25588,4,13,1997,9,PM,M,21,23,Peromyscus,maniculatus,Rodent,Spectab exclosure
25602,4,13,1997,9,PM,F,20,22,Peromyscus,maniculatus,Rodent,Spectab exclosure
25611,4,13,1997,9,PM,F,20,20,Peromyscus,maniculatus,Rodent,Spectab exclosure
25915,5,11,1997,9,PM,M,21,23,Peromyscus,maniculatus,Rodent,Spectab exclosure
26104,6,10,1997,9,PM,F,21,20,Peromyscus,maniculatus,Rodent,Spectab exclosure
26708,7,30,1997,9,PM,F,21,24,Peromyscus,maniculatus,Rodent,Spectab exclosure
26945,9,28,1997,9,PM,M,21,23,Peromyscus,maniculatus,Rodent,Spectab exclosure
27067,10,26,1997,9,PM,M,21,18,Peromyscus,maniculatus,Rodent,Spectab exclosure
27411,12,29,1997,9,PM,F,21,25,Peromyscus,maniculatus,Rodent,Spectab exclosure
9495,8,26,1984,9,AH,NA,NA,NA,Ammospermophilus,harrisi,Rodent,Spectab exclosure
12681,4,26,1987,9,AH,NA,NA,NA,Ammospermophilus,harrisi,Rodent,Spectab exclosure
18049,11,11,1990,9,AH,NA,NA,NA,Ammospermophilus,harrisi,Rodent,Spectab exclosure
20422,9,27,1992,9,AH,NA,NA,NA,Ammospermophilus,harrisi,Rodent,Spectab exclosure
21983,12,5,1994,9,AH,NA,NA,NA,Ammospermophilus,harrisi,Rodent,Spectab exclosure
23613,3,24,1996,9,AH,NA,NA,NA,Ammospermophilus,harrisi,Rodent,Spectab exclosure
24104,6,14,1996,9,AH,NA,NA,NA,Ammospermophilus,harrisi,Rodent,Spectab exclosure
26094,6,10,1997,9,AH,NA,NA,NA,Ammospermophilus,harrisi,Rodent,Spectab exclosure
26122,6,10,1997,9,AH,NA,NA,NA,Ammospermophilus,harrisi,Rodent,Spectab exclosure
26128,6,10,1997,9,AH,NA,NA,NA,Ammospermophilus,harrisi,Rodent,Spectab exclosure
26506,7,9,1997,9,AH,NA,NA,NA,Ammospermophilus,harrisi,Rodent,Spectab exclosure
27095,10,26,1997,9,AH,NA,NA,NA,Ammospermophilus,harrisi,Rodent,Spectab exclosure
27646,3,2,1998,9,AH,NA,NA,NA,Ammospermophilus,harrisi,Rodent,Spectab exclosure
28768,10,25,1998,9,AH,NA,NA,NA,Ammospermophilus,harrisi,Rodent,Spectab exclosure
31031,7,2,2000,9,AH,NA,NA,NA,Ammospermophilus,harrisi,Rodent,Spectab exclosure
31689,12,23,2000,9,AH,NA,NA,NA,Ammospermophilus,harrisi,Rodent,Spectab exclosure
18636,4,21,1991,9,DX,NA,NA,NA,Dipodomys,sp.,Rodent,Spectab exclosure
20377,9,27,1992,9,DX,NA,NA,NA,Dipodomys,sp.,Rodent,Spectab exclosure
21420,2,22,1994,9,DX,NA,NA,NA,Dipodomys,sp.,Rodent,Spectab exclosure
21981,12,5,1994,9,DX,NA,NA,NA,Dipodomys,sp.,Rodent,Spectab exclosure
23411,2,25,1996,9,DX,NA,NA,NA,Dipodomys,sp.,Rodent,Spectab exclosure
29790,6,13,1999,9,DX,NA,NA,NA,Dipodomys,sp.,Rodent,Spectab exclosure
5643,3,30,1982,9,AB,NA,NA,NA,Amphispiza,bilineata,Bird,Spectab exclosure
6531,9,18,1982,9,AB,NA,NA,NA,Amphispiza,bilineata,Bird,Spectab exclosure
7547,3,15,1983,9,AB,NA,NA,NA,Amphispiza,bilineata,Bird,Spectab exclosure
9895,1,20,1985,9,AB,NA,NA,NA,Amphispiza,bilineata,Bird,Spectab exclosure
12537,4,6,1987,9,AB,NA,NA,NA,Amphispiza,bilineata,Bird,Spectab exclosure
14182,2,22,1988,9,AB,NA,NA,NA,Amphispiza,bilineata,Bird,Spectab exclosure
15803,3,14,1989,9,AB,NA,NA,NA,Amphispiza,bilineata,Bird,Spectab exclosure
18494,3,14,1991,9,AB,NA,NA,NA,Amphispiza,bilineata,Bird,Spectab exclosure
18499,3,14,1991,9,AB,NA,NA,NA,Amphispiza,bilineata,Bird,Spectab exclosure
20419,9,27,1992,9,CB,NA,NA,NA,Campylorhynchus,brunneicapillus,Bird,Spectab exclosure
3190,8,13,1980,9,CM,NA,NA,NA,Calamospiza,melanocorys,Bird,Spectab exclosure
19710,2,7,1992,9,PC,NA,NA,NA,Pipilo,chlorurus,Bird,Spectab exclosure
19714,2,7,1992,9,PC,NA,NA,NA,Pipilo,chlorurus,Bird,Spectab exclosure
35520,12,31,2002,9,SF,NA,24,36,Sigmodon,fulviventer,Rodent,Spectab exclosure
22285,4,30,1995,9,RX,M,20,20,Reithrodontomys,sp.,Rodent,Spectab exclosure
30022,11,7,1999,9,PB,M,26,39,Chaetodipus,baileyi,Rodent,Spectab exclosure
30257,1,10,2000,9,PB,M,26,24,Chaetodipus,baileyi,Rodent,Spectab exclosure
30385,2,6,2000,9,PB,F,25,23,Chaetodipus,baileyi,Rodent,Spectab exclosure
30390,2,6,2000,9,PB,M,25,41,Chaetodipus,baileyi,Rodent,Spectab exclosure
30532,3,5,2000,9,PB,F,25,26,Chaetodipus,baileyi,Rodent,Spectab exclosure
30663,4,31,2000,9,PB,M,24,34,Chaetodipus,baileyi,Rodent,Spectab exclosure
30664,4,31,2000,9,PB,M,26,49,Chaetodipus,baileyi,Rodent,Spectab exclosure
30668,4,31,2000,9,PB,M,25,39,Chaetodipus,baileyi,Rodent,Spectab exclosure
30853,6,4,2000,9,PB,M,26,36,Chaetodipus,baileyi,Rodent,Spectab exclosure
30855,6,4,2000,9,PB,M,26,18,Chaetodipus,baileyi,Rodent,Spectab exclosure
31043,7,2,2000,9,PB,M,26,38,Chaetodipus,baileyi,Rodent,Spectab exclosure
31044,7,2,2000,9,PB,M,25,23,Chaetodipus,baileyi,Rodent,Spectab exclosure
31324,8,26,2000,9,PB,F,25,33,Chaetodipus,baileyi,Rodent,Spectab exclosure
31326,8,26,2000,9,PB,M,25,28,Chaetodipus,baileyi,Rodent,Spectab exclosure
34908,10,6,2002,9,PB,M,27,42,Chaetodipus,baileyi,Rodent,Spectab exclosure
35136,11,10,2002,9,PB,F,27,28,Chaetodipus,baileyi,Rodent,Spectab exclosure
35139,11,10,2002,9,PB,F,24,NA,Chaetodipus,baileyi,Rodent,Spectab exclosure
35336,12,8,2002,9,PB,F,26,30,Chaetodipus,baileyi,Rodent,Spectab exclosure
35343,12,8,2002,9,PB,F,25,24,Chaetodipus,baileyi,Rodent,Spectab exclosure
35345,12,8,2002,9,PB,M,26,24,Chaetodipus,baileyi,Rodent,Spectab exclosure
35524,12,31,2002,9,PB,F,25,27,Chaetodipus,baileyi,Rodent,Spectab exclosure
25094,2,9,1997,9,PL,F,21,22,Peromyscus,leucopus,Rodent,Spectab exclosure
27957,5,29,1998,9,PL,M,21,16,Peromyscus,leucopus,Rodent,Spectab exclosure
