record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight,genus,species,taxa,plot_type
23281,1,28,1996,4,DM,M,37,55,Dipodomys,merriami,Rodent,Control
23295,1,28,1996,4,DM,M,36,46,Dipodomys,merriami,Rodent,Control
23300,1,28,1996,4,DM,F,36,52,Dipodomys,merriami,Rodent,Control
23302,1,28,1996,4,DM,M,38,54,Dipodomys,merriami,Rodent,Control
23303,1,28,1996,4,DM,M,37,36,Dipodomys,merriami,Rodent,Control
23310,1,28,1996,4,DM,F,38,62,Dipodomys,merriami,Rodent,Control
23424,2,25,1996,4,DM,M,37,51,Dipodomys,merriami,Rodent,Control
23427,2,25,1996,4,DM,F,38,49,Dipodomys,merriami,Rodent,Control
23443,2,25,1996,4,DM,M,38,42,Dipodomys,merriami,Rodent,Control
23449,2,25,1996,4,DM,M,37,48,Dipodomys,merriami,Rodent,Control
23454,2,25,1996,4,DM,F,37,47,Dipodomys,merriami,Rodent,Control
23749,4,15,1996,4,DM,F,37,49,Dipodomys,merriami,Rodent,Control
23759,4,15,1996,4,DM,M,36,50,Dipodomys,merriami,Rodent,Control
23771,4,15,1996,4,DM,M,37,44,Dipodomys,merriami,Rodent,Control
23779,4,15,1996,4,DM,F,37,47,Dipodomys,merriami,Rodent,Control
23813,4,15,1996,4,DM,M,40,51,Dipodomys,merriami,Rodent,Control
23841,4,15,1996,4,DM,M,35,47,Dipodomys,merriami,Rodent,Control
23855,4,15,1996,4,DM,M,37,38,Dipodomys,merriami,Rodent,Control
23970,5,24,1996,4,DM,M,36,47,Dipodomys,merriami,Rodent,Control
23983,5,24,1996,4,DM,M,37,47,Dipodomys,merriami,Rodent,Control
24005,5,24,1996,4,DM,M,38,51,Dipodomys,merriami,Rodent,Control
24096,6,14,1996,4,DM,M,38,52,Dipodomys,merriami,Rodent,Control
24111,6,14,1996,4,DM,M,36,48,Dipodomys,merriami,Rodent,Control
24115,6,14,1996,4,DM,M,38,47,Dipodomys,merriami,Rodent,Control
24153,6,14,1996,4,DM,M,38,46,Dipodomys,merriami,Rodent,Control
24231,7,21,1996,4,DM,M,39,49,Dipodomys,merriami,Rodent,Control
24237,7,21,1996,4,DM,M,40,51,Dipodomys,merriami,Rodent,Control
24256,7,21,1996,4,DM,M,37,47,Dipodomys,merriami,Rodent,Control
24275,7,21,1996,4,DM,M,38,45,Dipodomys,merriami,Rodent,Control
24345,8,15,1996,4,DM,M,37,52,Dipodomys,merriami,Rodent,Control
24356,8,15,1996,4,DM,M,37,45,Dipodomys,merriami,Rodent,Control
24460,9,22,1996,4,DM,M,36,54,Dipodomys,merriami,Rodent,Control
24475,9,22,1996,4,DM,M,38,51,Dipodomys,merriami,Rodent,Control
24512,9,22,1996,4,DM,M,37,50,Dipodomys,merriami,Rodent,Control
24618,10,13,1996,4,DM,M,37,50,Dipodomys,merriami,Rodent,Control
24626,10,13,1996,4,DM,F,36,41,Dipodomys,merriami,Rodent,Control
24631,10,13,1996,4,DM,M,37,48,Dipodomys,merriami,Rodent,Control
24646,10,13,1996,4,DM,M,38,42,Dipodomys,merriami,Rodent,Control
24651,10,13,1996,4,DM,M,36,47,Dipodomys,merriami,Rodent,Control
24731,11,17,1996,4,DM,F,36,39,Dipodomys,merriami,Rodent,Control
24738,11,17,1996,4,DM,M,36,51,Dipodomys,merriami,Rodent,Control
24758,11,17,1996,4,DM,M,38,48,Dipodomys,merriami,Rodent,Control
24765,11,17,1996,4,DM,F,37,42,Dipodomys,merriami,Rodent,Control
24771,11,17,1996,4,DM,M,38,46,Dipodomys,merriami,Rodent,Control
24773,11,17,1996,4,DM,M,38,44,Dipodomys,merriami,Rodent,Control
24871,12,19,1996,4,DM,M,38,50,Dipodomys,merriami,Rodent,Control
24878,12,19,1996,4,DM,F,36,42,Dipodomys,merriami,Rodent,Control
24880,12,19,1996,4,DM,M,37,49,Dipodomys,merriami,Rodent,Control
24881,12,19,1996,4,DM,F,38,40,Dipodomys,merriami,Rodent,Control
24893,12,19,1996,4,DM,M,36,40,Dipodomys,merriami,Rodent,Control
24909,12,19,1996,4,DM,M,40,51,Dipodomys,merriami,Rodent,Control
24918,12,19,1996,4,DM,M,37,51,Dipodomys,merriami,Rodent,Control
25037,2,9,1997,4,DM,M,36,51,Dipodomys,merriami,Rodent,Control
25043,2,9,1997,4,DM,F,38,40,Dipodomys,merriami,Rodent,Control
25044,2,9,1997,4,DM,M,38,53,Dipodomys,merriami,Rodent,Control
25060,2,9,1997,4,DM,M,36,48,Dipodomys,merriami,Rodent,Control
25064,2,9,1997,4,DM,M,37,45,Dipodomys,merriami,Rodent,Control
25072,2,9,1997,4,DM,M,35,56,Dipodomys,merriami,Rodent,Control
25098,2,9,1997,4,DM,F,36,47,Dipodomys,merriami,Rodent,Control
25103,2,9,1997,4,DM,F,35,46,Dipodomys,merriami,Rodent,Control
25123,2,9,1997,4,DM,M,40,48,Dipodomys,merriami,Rodent,Control
25131,2,9,1997,4,DM,M,36,47,Dipodomys,merriami,Rodent,Control
25155,2,9,1997,4,DM,M,36,48,Dipodomys,merriami,Rodent,Control
25315,3,16,1997,4,DM,M,37,52,Dipodomys,merriami,Rodent,Control
25322,3,16,1997,4,DM,F,35,46,Dipodomys,merriami,Rodent,Control
25324,3,16,1997,4,DM,M,36,50,Dipodomys,merriami,Rodent,Control
25349,3,16,1997,4,DM,M,37,44,Dipodomys,merriami,Rodent,Control
25381,3,16,1997,4,DM,M,35,51,Dipodomys,merriami,Rodent,Control
25383,3,16,1997,4,DM,F,36,44,Dipodomys,merriami,Rodent,Control
25393,3,16,1997,4,DM,M,39,52,Dipodomys,merriami,Rodent,Control
25565,4,13,1997,4,DM,M,36,50,Dipodomys,merriami,Rodent,Control
25572,4,13,1997,4,DM,F,35,46,Dipodomys,merriami,Rodent,Control
25614,4,13,1997,4,DM,F,37,59,Dipodomys,merriami,Rodent,Control
25618,4,13,1997,4,DM,M,37,55,Dipodomys,merriami,Rodent,Control
25642,4,13,1997,4,DM,M,38,49,Dipodomys,merriami,Rodent,Control
25670,4,13,1997,4,DM,M,35,50,Dipodomys,merriami,Rodent,Control
25861,5,11,1997,4,DM,M,37,52,Dipodomys,merriami,Rodent,Control
25907,5,11,1997,4,DM,F,36,58,Dipodomys,merriami,Rodent,Control
25911,5,11,1997,4,DM,M,37,50,Dipodomys,merriami,Rodent,Control
25925,5,11,1997,4,DM,F,36,48,Dipodomys,merriami,Rodent,Control
25946,6,9,1997,4,DM,M,38,52,Dipodomys,merriami,Rodent,Control
25947,6,9,1997,4,DM,F,37,42,Dipodomys,merriami,Rodent,Control
25982,6,9,1997,4,DM,M,36,49,Dipodomys,merriami,Rodent,Control
25987,6,9,1997,4,DM,M,37,42,Dipodomys,merriami,Rodent,Control
25988,6,9,1997,4,DM,M,38,50,Dipodomys,merriami,Rodent,Control
26011,6,9,1997,4,DM,F,37,43,Dipodomys,merriami,Rodent,Control
26016,6,9,1997,4,DM,M,38,48,Dipodomys,merriami,Rodent,Control
26029,6,9,1997,4,DM,M,36,43,Dipodomys,merriami,Rodent,Control
26265,7,9,1997,4,DM,M,36,49,Dipodomys,merriami,Rodent,Control
26276,7,9,1997,4,DM,F,36,30,Dipodomys,merriami,Rodent,Control
26311,7,9,1997,4,DM,F,35,42,Dipodomys,merriami,Rodent,Control
26324,7,9,1997,4,DM,M,38,48,Dipodomys,merriami,Rodent,Control
26419,7,9,1997,4,DM,M,37,48,Dipodomys,merriami,Rodent,Control
26478,7,9,1997,4,DM,F,37,42,Dipodomys,merriami,Rodent,Control
26497,7,9,1997,4,DM,M,38,49,Dipodomys,merriami,Rodent,Control
26670,7,30,1997,4,DM,M,36,51,Dipodomys,merriami,Rodent,Control
26675,7,30,1997,4,DM,F,33,45,Dipodomys,merriami,Rodent,Control
26728,7,30,1997,4,DM,M,33,49,Dipodomys,merriami,Rodent,Control
26736,7,30,1997,4,DM,M,36,43,Dipodomys,merriami,Rodent,Control
26742,7,30,1997,4,DM,M,39,49,Dipodomys,merriami,Rodent,Control
26768,7,30,1997,4,DM,F,36,44,Dipodomys,merriami,Rodent,Control
26875,9,28,1997,4,DM,F,36,42,Dipodomys,merriami,Rodent,Control
26887,9,28,1997,4,DM,M,35,50,Dipodomys,merriami,Rodent,Control
26890,9,28,1997,4,DM,F,37,44,Dipodomys,merriami,Rodent,Control
26895,9,28,1997,4,DM,M,36,43,Dipodomys,merriami,Rodent,Control
26896,9,28,1997,4,DM,M,37,53,Dipodomys,merriami,Rodent,Control
26923,9,28,1997,4,DM,M,36,51,Dipodomys,merriami,Rodent,Control
26932,9,28,1997,4,DM,M,37,48,Dipodomys,merriami,Rodent,Control
27057,10,26,1997,4,DM,M,35,38,Dipodomys,merriami,Rodent,Control
27083,10,26,1997,4,DM,M,35,47,Dipodomys,merriami,Rodent,Control
27085,10,26,1997,4,DM,F,38,40,Dipodomys,merriami,Rodent,Control
27086,10,26,1997,4,DM,M,36,49,Dipodomys,merriami,Rodent,Control
27088,10,26,1997,4,DM,F,37,44,Dipodomys,merriami,Rodent,Control
27129,10,26,1997,4,DM,F,35,43,Dipodomys,merriami,Rodent,Control
27164,11,22,1997,4,DM,M,36,44,Dipodomys,merriami,Rodent,Control
27186,11,22,1997,4,DM,M,36,51,Dipodomys,merriami,Rodent,Control
27195,11,22,1997,4,DM,M,36,47,Dipodomys,merriami,Rodent,Control
27204,11,22,1997,4,DM,M,37,48,Dipodomys,merriami,Rodent,Control
27216,11,22,1997,4,DM,F,36,43,Dipodomys,merriami,Rodent,Control
27223,11,22,1997,4,DM,F,36,45,Dipodomys,merriami,Rodent,Control
27292,11,22,1997,4,DM,M,36,43,Dipodomys,merriami,Rodent,Control
27358,12,29,1997,4,DM,M,34,45,Dipodomys,merriami,Rodent,Control
27370,12,29,1997,4,DM,M,38,45,Dipodomys,merriami,Rodent,Control
27384,12,29,1997,4,DM,M,36,40,Dipodomys,merriami,Rodent,Control
27395,12,29,1997,4,DM,F,35,44,Dipodomys,merriami,Rodent,Control
27403,12,29,1997,4,DM,F,37,44,Dipodomys,merriami,Rodent,Control
27482,2,1,1998,4,DM,M,39,44,Dipodomys,merriami,Rodent,Control
27490,2,1,1998,4,DM,M,38,51,Dipodomys,merriami,Rodent,Control
27504,2,1,1998,4,DM,F,36,44,Dipodomys,merriami,Rodent,Control
27509,2,1,1998,4,DM,M,35,43,Dipodomys,merriami,Rodent,Control
27513,2,1,1998,4,DM,M,35,49,Dipodomys,merriami,Rodent,Control
27517,2,1,1998,4,DM,M,37,40,Dipodomys,merriami,Rodent,Control
27522,2,1,1998,4,DM,M,36,43,Dipodomys,merriami,Rodent,Control
27529,2,1,1998,4,DM,F,37,43,Dipodomys,merriami,Rodent,Control
27608,3,2,1998,4,DM,F,36,NA,Dipodomys,merriami,Rodent,Control
27612,3,2,1998,4,DM,M,37,NA,Dipodomys,merriami,Rodent,Control
27616,3,2,1998,4,DM,M,37,NA,Dipodomys,merriami,Rodent,Control
27630,3,2,1998,4,DM,F,NA,NA,Dipodomys,merriami,Rodent,Control
27637,3,2,1998,4,DM,F,35,NA,Dipodomys,merriami,Rodent,Control
27645,3,2,1998,4,DM,M,35,NA,Dipodomys,merriami,Rodent,Control
27647,3,2,1998,4,DM,M,37,NA,Dipodomys,merriami,Rodent,Control
27654,3,2,1998,4,DM,M,37,NA,Dipodomys,merriami,Rodent,Control
27656,3,2,1998,4,DM,F,35,NA,Dipodomys,merriami,Rodent,Control
27811,5,3,1998,4,DM,F,36,40,Dipodomys,merriami,Rodent,Control
27838,5,3,1998,4,DM,F,36,50,Dipodomys,merriami,Rodent,Control
27839,5,3,1998,4,DM,M,34,26,Dipodomys,merriami,Rodent,Control
27841,5,3,1998,4,DM,M,36,48,Dipodomys,merriami,Rodent,Control
27954,5,29,1998,4,DM,M,35,29,Dipodomys,merriami,Rodent,Control
27963,5,29,1998,4,DM,F,37,43,Dipodomys,merriami,Rodent,Control
27972,5,29,1998,4,DM,M,34,48,Dipodomys,merriami,Rodent,Control
28006,5,29,1998,4,DM,F,35,43,Dipodomys,merriami,Rodent,Control
28007,5,29,1998,4,DM,F,35,48,Dipodomys,merriami,Rodent,Control
28111,6,28,1998,4,DM,M,35,45,Dipodomys,merriami,Rodent,Control
28117,6,28,1998,4,DM,F,36,43,Dipodomys,merriami,Rodent,Control
28130,6,28,1998,4,DM,F,36,46,Dipodomys,merriami,Rodent,Control
28275,7,19,1998,4,DM,M,34,NA,Dipodomys,merriami,Rodent,Control
28279,7,19,1998,4,DM,F,37,43,Dipodomys,merriami,Rodent,Control
28282,7,19,1998,4,DM,F,32,43,Dipodomys,merriami,Rodent,Control
28284,7,19,1998,4,DM,F,35,52,Dipodomys,merriami,Rodent,Control
28420,8,23,1998,4,DM,M,36,49,Dipodomys,merriami,Rodent,Control
28421,8,23,1998,4,DM,F,37,40,Dipodomys,merriami,Rodent,Control
28423,8,23,1998,4,DM,F,35,47,Dipodomys,merriami,Rodent,Control
28425,8,23,1998,4,DM,M,35,46,Dipodomys,merriami,Rodent,Control
28574,9,20,1998,4,DM,M,36,48,Dipodomys,merriami,Rodent,Control
28576,9,20,1998,4,DM,M,36,38,Dipodomys,merriami,Rodent,Control
28578,9,20,1998,4,DM,F,36,43,Dipodomys,merriami,Rodent,Control
28745,10,25,1998,4,DM,F,36,37,Dipodomys,merriami,Rodent,Control
28746,10,25,1998,4,DM,M,35,39,Dipodomys,merriami,Rodent,Control
28747,10,25,1998,4,DM,M,37,47,Dipodomys,merriami,Rodent,Control
28748,10,25,1998,4,DM,M,35,46,Dipodomys,merriami,Rodent,Control
28749,10,25,1998,4,DM,F,36,43,Dipodomys,merriami,Rodent,Control
28750,10,25,1998,4,DM,M,35,36,Dipodomys,merriami,Rodent,Control
28873,11,22,1998,4,DM,F,35,38,Dipodomys,merriami,Rodent,Control
28874,11,22,1998,4,DM,M,37,43,Dipodomys,merriami,Rodent,Control
28875,11,22,1998,4,DM,M,36,40,Dipodomys,merriami,Rodent,Control
28876,11,22,1998,4,DM,F,35,46,Dipodomys,merriami,Rodent,Control
28877,11,22,1998,4,DM,M,37,48,Dipodomys,merriami,Rodent,Control
28878,11,22,1998,4,DM,M,36,48,Dipodomys,merriami,Rodent,Control
28879,11,22,1998,4,DM,M,35,38,Dipodomys,merriami,Rodent,Control
28880,11,22,1998,4,DM,F,35,46,Dipodomys,merriami,Rodent,Control
28980,12,23,1998,4,DM,F,35,39,Dipodomys,merriami,Rodent,Control
28981,12,23,1998,4,DM,M,37,51,Dipodomys,merriami,Rodent,Control
28982,12,23,1998,4,DM,M,36,47,Dipodomys,merriami,Rodent,Control
28983,12,23,1998,4,DM,M,37,44,Dipodomys,merriami,Rodent,Control
28984,12,23,1998,4,DM,M,35,41,Dipodomys,merriami,Rodent,Control
28985,12,23,1998,4,DM,M,35,40,Dipodomys,merriami,Rodent,Control
29098,1,17,1999,4,DM,F,36,45,Dipodomys,merriami,Rodent,Control
29099,1,17,1999,4,DM,M,36,50,Dipodomys,merriami,Rodent,Control
29100,1,17,1999,4,DM,M,35,37,Dipodomys,merriami,Rodent,Control
29101,1,17,1999,4,DM,F,36,42,Dipodomys,merriami,Rodent,Control
29102,1,17,1999,4,DM,M,37,45,Dipodomys,merriami,Rodent,Control
29104,1,17,1999,4,DM,M,35,40,Dipodomys,merriami,Rodent,Control
29105,1,17,1999,4,DM,F,35,41,Dipodomys,merriami,Rodent,Control
29106,1,17,1999,4,DM,F,36,43,Dipodomys,merriami,Rodent,Control
29107,1,17,1999,4,DM,M,36,48,Dipodomys,merriami,Rodent,Control
29240,2,21,1999,4,DM,M,35,50,Dipodomys,merriami,Rodent,Control
29242,2,21,1999,4,DM,F,35,39,Dipodomys,merriami,Rodent,Control
29243,2,21,1999,4,DM,F,36,46,Dipodomys,merriami,Rodent,Control
29244,2,21,1999,4,DM,M,37,45,Dipodomys,merriami,Rodent,Control
29245,2,21,1999,4,DM,M,36,42,Dipodomys,merriami,Rodent,Control
29246,2,21,1999,4,DM,M,35,45,Dipodomys,merriami,Rodent,Control
29247,2,21,1999,4,DM,M,35,38,Dipodomys,merriami,Rodent,Control
29248,2,21,1999,4,DM,M,39,49,Dipodomys,merriami,Rodent,Control
29249,2,21,1999,4,DM,F,36,42,Dipodomys,merriami,Rodent,Control
29250,2,21,1999,4,DM,F,35,42,Dipodomys,merriami,Rodent,Control
29376,3,15,1999,4,DM,F,36,47,Dipodomys,merriami,Rodent,Control
29377,3,15,1999,4,DM,M,37,48,Dipodomys,merriami,Rodent,Control
29378,3,15,1999,4,DM,F,36,40,Dipodomys,merriami,Rodent,Control
29379,3,15,1999,4,DM,M,34,50,Dipodomys,merriami,Rodent,Control
29380,3,15,1999,4,DM,F,36,46,Dipodomys,merriami,Rodent,Control
29381,3,15,1999,4,DM,M,35,45,Dipodomys,merriami,Rodent,Control
29382,3,15,1999,4,DM,F,34,42,Dipodomys,merriami,Rodent,Control
29384,3,15,1999,4,DM,M,38,51,Dipodomys,merriami,Rodent,Control
29504,4,18,1999,4,DM,M,37,47,Dipodomys,merriami,Rodent,Control
29505,4,18,1999,4,DM,F,37,43,Dipodomys,merriami,Rodent,Control
29506,4,18,1999,4,DM,M,38,47,Dipodomys,merriami,Rodent,Control
29507,4,18,1999,4,DM,M,36,48,Dipodomys,merriami,Rodent,Control
29508,4,18,1999,4,DM,M,36,45,Dipodomys,merriami,Rodent,Control
29509,4,18,1999,4,DM,F,35,46,Dipodomys,merriami,Rodent,Control
29510,4,18,1999,4,DM,M,35,30,Dipodomys,merriami,Rodent,Control
29511,4,18,1999,4,DM,F,35,43,Dipodomys,merriami,Rodent,Control
29512,4,18,1999,4,DM,F,36,45,Dipodomys,merriami,Rodent,Control
29513,4,18,1999,4,DM,M,35,45,Dipodomys,merriami,Rodent,Control
29638,5,16,1999,4,DM,M,37,39,Dipodomys,merriami,Rodent,Control
29639,5,16,1999,4,DM,M,34,39,Dipodomys,merriami,Rodent,Control
29640,5,16,1999,4,DM,F,36,46,Dipodomys,merriami,Rodent,Control
29642,5,16,1999,4,DM,M,37,43,Dipodomys,merriami,Rodent,Control
29776,6,13,1999,4,DM,F,35,43,Dipodomys,merriami,Rodent,Control
29778,6,13,1999,4,DM,F,35,53,Dipodomys,merriami,Rodent,Control
29780,6,13,1999,4,DM,M,36,49,Dipodomys,merriami,Rodent,Control
29781,6,13,1999,4,DM,M,35,29,Dipodomys,merriami,Rodent,Control
30227,1,10,2000,4,DM,M,34,45,Dipodomys,merriami,Rodent,Control
30366,2,6,2000,4,DM,F,38,42,Dipodomys,merriami,Rodent,Control
30369,2,6,2000,4,DM,M,35,50,Dipodomys,merriami,Rodent,Control
30509,3,5,2000,4,DM,F,33,41,Dipodomys,merriami,Rodent,Control
30510,3,5,2000,4,DM,F,38,40,Dipodomys,merriami,Rodent,Control
30676,4,31,2000,4,DM,F,33,47,Dipodomys,merriami,Rodent,Control
30823,6,4,2000,4,DM,M,35,23,Dipodomys,merriami,Rodent,Control
30826,6,4,2000,4,DM,M,36,46,Dipodomys,merriami,Rodent,Control
30829,6,4,2000,4,DM,F,39,NA,Dipodomys,merriami,Rodent,Control
31000,7,2,2000,4,DM,M,36,33,Dipodomys,merriami,Rodent,Control
31003,7,2,2000,4,DM,M,36,39,Dipodomys,merriami,Rodent,Control
31190,7,23,2000,4,DM,M,32,32,Dipodomys,merriami,Rodent,Control
31191,7,23,2000,4,DM,M,37,40,Dipodomys,merriami,Rodent,Control
31288,8,26,2000,4,DM,M,36,43,Dipodomys,merriami,Rodent,Control
31289,8,26,2000,4,DM,M,36,44,Dipodomys,merriami,Rodent,Control
31450,9,31,2000,4,DM,M,35,46,Dipodomys,merriami,Rodent,Control
31451,9,31,2000,4,DM,M,36,43,Dipodomys,merriami,Rodent,Control
31452,9,31,2000,4,DM,M,35,41,Dipodomys,merriami,Rodent,Control
31453,9,31,2000,4,DM,M,35,29,Dipodomys,merriami,Rodent,Control
31454,9,31,2000,4,DM,F,35,39,Dipodomys,merriami,Rodent,Control
31566,11,26,2000,4,DM,M,37,43,Dipodomys,merriami,Rodent,Control
31567,11,26,2000,4,DM,F,35,44,Dipodomys,merriami,Rodent,Control
31568,11,26,2000,4,DM,M,36,43,Dipodomys,merriami,Rodent,Control
31571,11,26,2000,4,DM,M,36,44,Dipodomys,merriami,Rodent,Control
31673,12,23,2000,4,DM,M,35,54,Dipodomys,merriami,Rodent,Control
31674,12,23,2000,4,DM,M,35,48,Dipodomys,merriami,Rodent,Control
31760,1,22,2001,4,DM,M,36,48,Dipodomys,merriami,Rodent,Control
31822,3,4,2001,4,DM,F,37,45,Dipodomys,merriami,Rodent,Control
31824,3,4,2001,4,DM,M,37,50,Dipodomys,merriami,Rodent,Control
31894,3,25,2001,4,DM,M,38,51,Dipodomys,merriami,Rodent,Control
31994,4,22,2001,4,DM,M,37,53,Dipodomys,merriami,Rodent,Control
31995,4,22,2001,4,DM,F,36,55,Dipodomys,merriami,Rodent,Control
32093,5,27,2001,4,DM,F,37,51,Dipodomys,merriami,Rodent,Control
32094,5,27,2001,4,DM,M,37,52,Dipodomys,merriami,Rodent,Control
32095,5,27,2001,4,DM,F,36,36,Dipodomys,merriami,Rodent,Control
32096,5,27,2001,4,DM,F,35,49,Dipodomys,merriami,Rodent,Control
32267,7,22,2001,4,DM,F,35,49,Dipodomys,merriami,Rodent,Control
32490,8,26,2001,4,DM,F,38,51,Dipodomys,merriami,Rodent,Control
32494,8,26,2001,4,DM,F,36,48,Dipodomys,merriami,Rodent,Control
32713,9,23,2001,4,DM,F,36,47,Dipodomys,merriami,Rodent,Control
32715,9,23,2001,4,DM,F,35,24,Dipodomys,merriami,Rodent,Control
32716,9,23,2001,4,DM,F,37,52,Dipodomys,merriami,Rodent,Control
32720,9,23,2001,4,DM,M,34,23,Dipodomys,merriami,Rodent,Control
32910,10,14,2001,4,DM,F,37,60,Dipodomys,merriami,Rodent,Control
32913,10,14,2001,4,DM,M,37,39,Dipodomys,merriami,Rodent,Control
32917,10,14,2001,4,DM,M,36,53,Dipodomys,merriami,Rodent,Control
32918,10,14,2001,4,DM,F,36,48,Dipodomys,merriami,Rodent,Control
32927,10,14,2001,4,DM,M,34,37,Dipodomys,merriami,Rodent,Control
33132,11,18,2001,4,DM,F,36,31,Dipodomys,merriami,Rodent,Control
33134,11,18,2001,4,DM,F,37,45,Dipodomys,merriami,Rodent,Control
33140,11,18,2001,4,DM,M,35,40,Dipodomys,merriami,Rodent,Control
33141,11,18,2001,4,DM,F,35,30,Dipodomys,merriami,Rodent,Control
33142,11,18,2001,4,DM,M,36,43,Dipodomys,merriami,Rodent,Control
33144,11,18,2001,4,DM,M,35,48,Dipodomys,merriami,Rodent,Control
33145,11,18,2001,4,DM,F,35,49,Dipodomys,merriami,Rodent,Control
33492,2,10,2002,4,DM,M,36,53,Dipodomys,merriami,Rodent,Control
33493,2,10,2002,4,DM,F,36,51,Dipodomys,merriami,Rodent,Control
33494,2,10,2002,4,DM,M,36,42,Dipodomys,merriami,Rodent,Control
33495,2,10,2002,4,DM,F,37,50,Dipodomys,merriami,Rodent,Control
33658,3,14,2002,4,DM,F,36,50,Dipodomys,merriami,Rodent,Control
33664,3,14,2002,4,DM,F,38,52,Dipodomys,merriami,Rodent,Control
33665,3,14,2002,4,DM,M,36,53,Dipodomys,merriami,Rodent,Control
33865,4,17,2002,4,DM,F,36,47,Dipodomys,merriami,Rodent,Control
33871,4,17,2002,4,DM,M,36,52,Dipodomys,merriami,Rodent,Control
33876,4,17,2002,4,DM,F,37,55,Dipodomys,merriami,Rodent,Control
34069,5,16,2002,4,DM,F,37,46,Dipodomys,merriami,Rodent,Control
34076,5,16,2002,4,DM,F,36,49,Dipodomys,merriami,Rodent,Control
34077,5,16,2002,4,DM,M,36,51,Dipodomys,merriami,Rodent,Control
34304,6,16,2002,4,DM,F,36,46,Dipodomys,merriami,Rodent,Control
34308,6,16,2002,4,DM,F,37,50,Dipodomys,merriami,Rodent,Control
34552,7,14,2002,4,DM,F,36,47,Dipodomys,merriami,Rodent,Control
34556,7,14,2002,4,DM,F,35,54,Dipodomys,merriami,Rodent,Control
19,7,16,1977,4,PF,NA,NA,NA,Perognathus,flavus,Rodent,Control
81,8,19,1977,4,PF,F,14,8,Perognathus,flavus,Rodent,Control
216,9,12,1977,4,PF,F,13,9,Perognathus,flavus,Rodent,Control
470,12,11,1977,4,PF,M,15,6,Perognathus,flavus,Rodent,Control
621,2,19,1978,4,PF,NA,NA,NA,Perognathus,flavus,Rodent,Control
686,3,12,1978,4,PF,NA,NA,NA,Perognathus,flavus,Rodent,Control
1282,9,4,1978,4,PF,F,16,6,Perognathus,flavus,Rodent,Control
